COUNTRY,ADMIN1,ADMIN2,CITYID,YEAR,DEPOP,POP,GRDP,RTL_CMP,FDAC_CMP,EMP,HT_CMP,GRAD,ELMTRY,WLT_CMP,ENT_CMP,BED
일본,Okinawa-ken,Nakagusuku-son,JP47025,2010,0,17680,,17,40,8556,15,1791,987,30,,300
일본,Okinawa-ken,Nishihara-cho,JP47026,2010,0,34766,,27,163,16163,33,3878,3098,148,,648
일본,Okinawa-ken,Yonabaru-cho,JP47027,2010,0,16318,,12,126,7746,21,1727,1206,33,,170
일본,Okinawa-ken,Haebaru-cho,JP47028,2010,0,35244,,21,141,16550,46,4067,2714,60,,1699
일본,Okinawa-ken,Tokashiki-son,JP47029,2010,1,760,,6,105,474,0,91,45,17,,0
일본,Okinawa-ken,Zamami-son,JP47030,2010,0,865,,3,367,513,9,113,64,5,,0
일본,Okinawa-ken,Aguni-son,JP47031,2010,1,863,,4,13,360,0,56,49,0,,0
일본,Okinawa-ken,Tonaki-son,JP47032,2010,1,452,,3,18,251,3,48,19,0,,0
일본,Okinawa-ken,Minamidaito-son,JP47033,2010,1,1442,,1,22,913,0,83,95,1,,0
일본,Okinawa-ken,Kitadaito-son,JP47034,2010,1,665,,2,8,478,0,53,43,0,,0
일본,Okinawa-ken,Iheya-son,JP47035,2010,1,1385,,3,14,647,0,73,113,0,,0
일본,Okinawa-ken,Izena-son,JP47036,2010,1,1589,,3,34,808,0,68,118,2,,0
일본,Okinawa-ken,Kumejima-cho,JP47037,2010,1,8519,,17,108,4421,8,657,559,10,,40
일본,Okinawa-ken,Yaese-cho,JP47038,2010,0,26681,,31,64,13015,22,2314,1924,34,,345
일본,Okinawa-ken,Tarama-son,JP47039,2010,1,1231,,4,13,669,1,60,129,0,,0
일본,Okinawa-ken,Taketomi-cho,JP47040,2010,0,3859,,51,194,2316,12,458,240,7,,0
일본,Okinawa-ken,Yonaguni-cho,JP47041,2010,0,1657,,11,39,1022,1,139,110,8,,0
베트남,Red River Delta,Ha Noi,VT01001,2010,0,6825820,1,,,3514000,,439559,289000,,,
베트남,Red River Delta,Vinh Phuc,VT01002,2010,0,1029500,3,,,605100,,9271,50000,,,
베트남,Red River Delta,Bac Ninh,VT01003,2010,0,1072380,3,,,605900,,5800,47000,,,
베트남,Red River Delta,Quang Ninh,VT01004,2010,0,1181530,4,,,648200,,3544,37000,,,
베트남,Red River Delta,Hai Duong,VT01005,2010,0,1747830,2,,,1038200,,9645,65000,,,
베트남,Red River Delta,Hai Phong,VT01006,2010,0,1886200,5,,,1036100,,27989,61000,,,
베트남,Red River Delta,Hung Yen,VT01007,2010,0,1150740,3,,,684000,,8374,41000,,,
베트남,Red River Delta,Thai Binh,VT01008,2010,0,1798660,1,,,1088700,,8268,68000,,,
베트남,Red River Delta,Ha Nam,VT01009,2010,0,795650,3,,,474900,,,32000,,,
베트남,Red River Delta,Nam Dinh,VT01010,2010,1,1816810,2,,,1055800,,13399,70000,,,
베트남,Red River Delta,Ninh Binh,VT01011,2010,0,911690,2,,,533400,,1164,31000,,,
베트남,Northern midlands and mountain areas,Ha Giang,VT02001,2010,0,749540,1,,,458700,,,38000,,,
베트남,Northern midlands and mountain areas,Cao Bang,VT02002,2010,0,514020,1,,,336400,,,20000,,,
베트남,Northern midlands and mountain areas,Bac Kan,VT02003,2010,0,298690,1,,,192900,,,13000,,,
베트남,Northern midlands and mountain areas,Tuyen Quang,VT02004,2010,0,733600,1,,,439000,,2204,36000,,,
베트남,Northern midlands and mountain areas,Lao Cai,VT02005,2010,0,638150,3,,,356400,,,34000,,,
베트남,Northern midlands and mountain areas,Yen Bai,VT02006,2010,0,758650,1,,,452900,,,33000,,,
베트남,Northern midlands and mountain areas,Thai Nguyen,VT02007,2010,0,1139440,3,,,677100,,36430,42000,,,
베트남,Northern midlands and mountain areas,Lang Son,VT02008,2010,0,740910,1,,,465900,,,28000,,,
베트남,Northern midlands and mountain areas,Bac Giang,VT02009,2010,0,1586020,1,,,976800,,1126,62000,,,
베트남,Northern midlands and mountain areas,Phu Tho,VT02010,2010,0,1329340,2,,,846200,,6545,55000,,,
베트남,Northern midlands and mountain areas,Dien Bien,VT02011,2010,0,512800,1,,,276100,,,28000,,,
베트남,Northern midlands and mountain areas,Lai Chau,VT02012,2010,0,392880,1,,,229700,,,27000,,,
베트남,Northern midlands and mountain areas,Son La,VT02013,2010,0,1115210,1,,,650500,,3249,59000,,,
베트남,Northern midlands and mountain areas,Hoa Binh,VT02014,2010,0,802180,1,,,505600,,,37000,,,
베트남,Northern Central area and Central coastal area,Thanh Hoa,VT03001,2010,0,3427590,2,,,2156500,,8820,127000,,,
베트남,Northern Central area and Central coastal area,Nghe An,VT03002,2010,0,2996140,1,,,1733500,,34595,115000,,,
베트남,Northern Central area and Central coastal area,Ha Tinh,VT03003,2010,0,1236710,2,,,661100,,1278,51000,,,
베트남,Northern Central area and Central coastal area,Quang Binh,VT03004,2010,0,854570,1,,,472300,,1543,35000,,,
베트남,Northern Central area and Central coastal area,Quang Tri,VT03005,2010,0,604720,2,,,314600,,123,25000,,,
베트남,Northern Central area and Central coastal area,Thua Thien-Hue,VT03006,2010,0,1100770,4,,,558200,,56296,37000,,,
베트남,Northern Central area and Central coastal area,Da Nang,VT03007,2010,0,968650,3,,,442100,,67903,33000,,,
베트남,Northern Central area and Central coastal area,Quang Nam,VT03008,2010,0,1436830,2,,,800300,,2682,45000,,,
베트남,Northern Central area and Central coastal area,Quang Ngai,VT03009,2010,0,1220120,8,,,711000,,2584,38000,,,
베트남,Northern Central area and Central coastal area,Binh Dinh,VT03010,2010,0,1487460,2,,,847200,,18421,44000,,,
베트남,Northern Central area and Central coastal area,Phu Yen,VT03011,2010,0,863960,4,,,494100,,3792,25000,,,
베트남,Northern Central area and Central coastal area,Khanh Hoa,VT03012,2010,0,1170240,2,,,620100,,19523,37000,,,
베트남,Northern Central area and Central coastal area,Ninh Thuan,VT03013,2010,0,567850,2,,,306000,,,17000,,,
베트남,Northern Central area and Central coastal area,Binh Thuan,VT03014,2010,0,1180680,4,,,632800,,2076,39000,,,
베트남,Central Highlands,Kon Tum,VT04001,2010,0,451610,1,,,244200,,1383,25000,,,
베트남,Central Highlands,Gia Lai,VT04002,2010,0,1336100,1,,,739900,,,55000,,,
베트남,Central Highlands,Dak Lak,VT04003,2010,0,1760420,1,,,949900,,10174,64000,,,
베트남,Central Highlands,Dak Nong,VT04004,2010,0,512670,2,,,294300,,,19000,,,
베트남,Central Highlands,Lam Dong,VT04005,2010,0,1217240,2,,,668600,,16337,46000,,,
베트남,South East,Binh Phuoc,VT05001,2010,0,899570,2,,,517300,,20314,30000,,,
베트남,South East,Tay Ninh,VT05002,2010,0,1090060,3,,,614500,,,25000,,,
베트남,South East,Binh Duong,VT05003,2010,0,1699930,2,,,995300,,,49000,,,
베트남,South East,Dong Nai,VT05004,2010,0,2661780,2,,,1434100,,23785,74000,,,
베트남,South East,Ba Ria - Vung Tau,VT05005,2010,0,1040800,11,,,516800,,4744,37000,,,
베트남,South East,Ho Chi Minh city,VT05006,2010,0,7613430,1,,,3742200,,467957,215000,,,
베트남,Mekong River Delta,Long An,VT06001,2010,0,1504080,3,,,831500,,1901,41000,,,
베트남,Mekong River Delta,Tien Giang,VT06002,2010,0,1682600,2,,,992300,,5765,45000,,,
베트남,Mekong River Delta,Ben Tre,VT06003,2010,0,1262660,1,,,775000,,,36000,,,
베트남,Mekong River Delta,Tra Vinh,VT06004,2010,0,1004350,2,,,570900,,16554,29000,,,
베트남,Mekong River Delta,Vinh Long,VT06005,2010,1,1024850,2,,,590200,,12541,30000,,,
베트남,Mekong River Delta,Dong Thap,VT06006,2010,1,1653230,2,,,959100,,11518,47000,,,
베트남,Mekong River Delta,An Giang,VT06007,2010,1,2097540,3,,,1218600,,10532,55000,,,
베트남,Mekong River Delta,Kien Giang,VT06008,2010,0,1694450,1,,,948100,,4061,29000,,,
베트남,Mekong River Delta,Can Tho,VT06009,2010,0,1195930,4,,,665100,,71472,35000,,,
베트남,Mekong River Delta,Hau Giang,VT06010,2010,1,752730,1,,,445800,,5125,23000,,,
베트남,Mekong River Delta,Soc Trang,VT06011,2010,1,1273930,3,,,744900,,,39000,,,
베트남,Mekong River Delta,Bac Lieu,VT06012,2010,0,866870,2,,,475100,,1384,24000,,,
베트남,Mekong River Delta,Ca Mau,VT06013,2010,1,1204500,3,,,661800,,,25000,,,
태국,Bangkok,Bangkok,TL01001,2010,1,5673560,144147813,,,3871545,,,,,,32348.90086
태국,Central Region,Samut Prakan Province,TL02001,2010,0,1223302,25894519,,,767192,,,,,,6177.281961
태국,Central Region,Nonthaburi Province,TL02002,2010,0,1141673,7593447,,,537220,,,,,,4075.156287
태국,Central Region,Pathum Thani Province,TL02003,2010,0,1033837,12965827,,,467787,,,,,,4004.974541
태국,Central Region,Phra Nakhon Si Ayutthaya Province,TL02004,2010,0,793509,13901007,,,438510,,,,,,1473.398921
태국,Central Region,Ang Thong Province,TL02005,2010,1,283882,887094,,,161098,,,,,,775.4140481
태국,Central Region,Lop Buri Province,TL02006,2010,1,758059,3190208,,,483157,,,,,,1977.679427
태국,Central Region,Sing Buri Province,TL02007,2010,1,213216,1082879,,,138060,,,,,,685.4412967
태국,Central Region,Chai Nat Province,TL02008,2010,1,333172,1181362,,,217329,,,,,,752.9211701
태국,Central Region,Saraburi Province,TL02009,2010,0,625689,8009960,,,363155,,,,,,1766.459098
태국,Central Region,Chon Buri Province,TL02010,2010,0,1364002,27535110,,,726475,,,,,,3627.441561
태국,Central Region,Rayong Province,TL02011,2010,0,649275,32295529,,,369226,,,,,,1553.822124
태국,Central Region,Chanthaburi Province,TL02012,2010,0,521812,4513468,,,330189,,,,,,853.1309583
태국,Central Region,Trat Province,TL02013,2010,0,222855,1709890,,,151516,,,,,,679.0581737
태국,Central Region,Chachoengsao Province,TL02014,2010,0,685721,11082756,,,421368,,,,,,1543.944925
태국,Central Region,Prachin Buri Province,TL02015,2010,0,473770,7314828,,,272835,,,,,,759.9723121
태국,Central Region,Nakhon Nayok Province,TL02016,2010,0,255174,875653,,,153892,,,,,,776.6499799
태국,Central Region,Sa Kaeo Province,TL02017,2010,0,548342,1320606,,,335836,,,,,,1238.79382
태국,Central Region,Ratchaburi Province,TL02018,2010,0,846631,5986308,,,509698,,,,,,2637.433763
태국,Central Region,Kanchanaburi Province,TL02019,2010,0,838269,3339850,,,496429,,,,,,5456.819282
태국,Central Region,Suphan Buri Province,TL02020,2010,1,847308,3082888,,,557756,,,,,,1804.462046
태국,Central Region,Nakhon Pathom Province,TL02021,2010,0,874616,8374110,,,585621,,,,,,2156.783843
태국,Central Region,Samut Sakhon Province,TL02022,2010,0,508812,13627895,,,359685,,,,,,1432.059543
태국,Central Region,Samut Songkhram Province,TL02023,2010,1,194042,735879,,,129499,,,,,,402.8861058
태국,Central Region,Phetchaburi Province,TL02024,2010,0,468874,2255828,,,281748,,,,,,1638.034665
태국,Central Region,Prachuap Khiri Khan Province,TL02025,2010,0,517050,3021662,,,307509,,,,,,1198.198018
태국,Northern Region,Chiang Mai Province,TL03001,2010,0,1655642,7006892,,,987581,,,,,,4966.724031
태국,Northern Region,Lamphun Province,TL03002,2010,1,404673,3131482,,,278581,,,,,,746.6637271
태국,Northern Region,Lampang Province,TL03003,2010,1,756811,2578747,,,491256,,,,,,1810.244094
태국,Northern Region,Uttaradit Province,TL03004,2010,1,461294,1272000,,,280988,,,,,,1057.38783
태국,Northern Region,Phrae Province,TL03005,2010,1,457607,960442,,,309570,,,,,,885.0601828
태국,Northern Region,Nan Province,TL03006,2010,1,477673,967474,,,308949,,,,,,7863.015038
태국,Northern Region,Phayao Province,TL03007,2010,1,488120,1200006,,,316815,,,,,,879.8397231
태국,Northern Region,Chiang Rai Province,TL03008,2010,0,1200423,3170689,,,745148,,,,,,2333.648722
태국,Northern Region,Mae Hong Son Province,TL03009,2010,0,244356,369344,,,158349,,,,,,647.5780886
태국,Northern Region,Nakhon Sawan Province,TL03010,2010,1,1073347,3943731,,,702199,,,,,,2405.558402
태국,Northern Region,Uthai Thani Province,TL03011,2010,1,328950,1075352,,,196982,,,,,,730.5862597
태국,Northern Region,Kamphaeng Phet Province,TL03012,2010,1,727555,3942132,,,429882,,,,,,1011.433652
태국,Northern Region,Tak Province,TL03013,2010,0,526045,1510338,,,317278,,,,,,1788.45126
태국,Northern Region,Sukhothai Province,TL03014,2010,1,602601,1554103,,,393924,,,,,,1446.800502
태국,Northern Region,Phitsanulok Province,TL03015,2010,1,854372,2861461,,,495097,,,,,,2681.501424
태국,Northern Region,Phichit Province,TL03016,2010,1,549395,1628500,,,359049,,,,,,1596.324245
태국,Northern Region,Phetchabun Province,TL03017,2010,1,993702,2651145,,,611223,,,,,,1425.195186
태국,Northeastern Region,Nakhon Ratchasima Province,TL04001,2010,0,2601167,9015436,,,1603168,,,,,,6906.11269
태국,Northeastern Region,Buri Ram Province,TL04002,2010,0,1566740,2884743,,,846370,,,,,,3632.893497
태국,Northeastern Region,Surin Province,TL04003,2010,1,1386277,2420810,,,822917,,,,,,3882.641587
태국,Northeastern Region,Si Sa Ket Province,TL04004,2010,0,1458370,2345219,,,921973,,,,,,2645.879834
태국,Northeastern Region,Ubon Ratchathani Province,TL04005,2010,0,1826920,3735100,,,1115482,,,,,,3810.122213
태국,Northeastern Region,Yasothon Province,TL04006,2010,1,540267,951495,,,388428,,,,,,722.8820585
태국,Northeastern Region,Chaiyaphum Province,TL04007,2010,1,1133034,2098081,,,712167,,,,,,2248.48794
태국,Northeastern Region,Amnat Charoen Province,TL04008,2010,0,373494,539480,,,243941,,,,,,490.8429069
태국,Northeastern Region,Bueng Kan Province,TL04009,2010,0,412613,763325,,,254465,,,,,,557.3493988
태국,Northeastern Region,Nong Bua Lam Phu Province,TL04010,2010,0,505071,906515,,,303552,,,,,,458.8160322
태국,Northeastern Region,Khon Kaen Province,TL04011,2010,0,1774816,6902381,,,1072824,,,,,,3282.884418
태국,Northeastern Region,Udon Thani Province,TL04012,2010,0,1557298,3814606,,,930153,,,,,,3312.941823
태국,Northeastern Region,Loei Province,TL04013,2010,0,629787,1550700,,,416895,,,,,,1602.060855
태국,Northeastern Region,Nong Khai Province,TL04014,2010,0,512439,1429284,,,297543,,,,,,1015.146487
태국,Northeastern Region,Maha Sarakham Province,TL04015,2010,0,945149,1841784,,,601793,,,,,,1089.883473
태국,Northeastern Region,Roi Et Province,TL04016,2010,1,1308570,2413833,,,810580,,,,,,1819.862628
태국,Northeastern Region,Kalasin Province,TL04017,2010,1,985084,1939809,,,604573,,,,,,1417.179931
태국,Northeastern Region,Sakon Nakhon Province,TL04018,2010,0,1129174,1789056,,,649248,,,,,,2931.03924
태국,Northeastern Region,Nakhon Phanom Province,TL04019,2010,0,708350,1310176,,,459831,,,,,,848.2497137
태국,Northeastern Region,Mukdahan Province,TL04020,2010,0,342868,830114,,,222471,,,,,,605.6673081
태국,Southern Region,Nakhon Si Thammarat Province,TL05001,2010,0,1534887,6391192,,,1049035,,,,,,5952.927283
태국,Southern Region,Krabi Province,TL05002,2010,0,444967,3066299,,,244803,,,,,,3368.537839
태국,Southern Region,Phangnga Province,TL05003,2010,0,257493,1965837,,,151373,,,,,,664.2937602
태국,Southern Region,Phuket Province,TL05004,2010,0,360905,4645283,,,162796,,,,,,865.8154258
태국,Southern Region,Surat Thani Province,TL05005,2010,0,1023288,7604570,,,587366,,,,,,2218.326843
태국,Southern Region,Ranong Province,TL05006,2010,0,182648,955469,,,110227,,,,,,1300.248933
태국,Southern Region,Chumphon Province,TL05007,2010,0,495310,2883791,,,310456,,,,,,1850.77296
태국,Southern Region,Songkhla Province,TL05008,2010,0,1378574,9637359,,,842026,,,,,,2753.636939
태국,Southern Region,Satun Province,TL05009,2010,0,305879,1437490,,,173764,,,,,,311.3029688
태국,Southern Region,Trang Province,TL05010,2010,0,631920,3690809,,,424336,,,,,,1682.495479
태국,Southern Region,Phattalung Province,TL05011,2010,0,514492,1648955,,,363760,,,,,,681.8824471
태국,Southern Region,Pattani Province,TL05012,2010,0,671615,2003492,,,364644,,,,,,2564.617505
태국,Southern Region,Yala Province,TL05013,2010,0,500814,2475669,,,267973,,,,,,1026.082986
태국,Southern Region,Narathiwat Province,TL05014,2010,0,757397,2558628,,,430201,,,,,,1575.391647
홍콩,Hong Kong Island,Central and Western,HK01001,2010,1,251519,,15757,1415,,6153,,,1370,189,
홍콩,Hong Kong Island,Wan Chai ,HK01002,2010,0,152608,,11232,1466,,3946,,,894,276,
홍콩,Hong Kong Island,Eastern,HK01003,2010,1,588094,,11236,1332,,2490,,,670,196,
홍콩,Hong Kong Island,Southern,HK01004,2010,1,278655,,3124,356,,548,,,254,46,
홍콩,Kowloon,Yau Tsim Mong,HK02001,2010,0,307878,,29291,2922,,3287,,,1785,312,
홍콩,Kowloon,Sham Shui Po,HK02002,2010,0,380855,,14636,922,,847,,,422,96,
홍콩,Kowloon,Kowloon City,HK02003,2010,0,377351,,8633,886,,904,,,598,116,
홍콩,Kowloon,Wong Tai Sin,HK02004,2010,1,420183,,6508,548,,488,,,367,67,
홍콩,Kowloon,Kwun Tong,HK02005,2010,0,622152,,20856,867,,1939,,,441,106,
홍콩,New Territories,Kwai Tsing,HK03001,2010,1,511167,,13008,695,,942,,,296,116,
홍콩,New Territories,Tsuen Wan,HK03002,2010,0,304637,,10616,708,,813,,,363,72,
홍콩,New Territories,Tuen Mun,HK03003,2010,0,487546,,5675,628,,518,,,248,71,
홍콩,New Territories,Yuen Long,HK03004,2010,0,578529,,6364,847,,369,,,373,96,
홍콩,New Territories,North,HK03005,2010,0,304134,,3912,342,,384,,,187,1,
홍콩,New Territories,Tai Po,HK03006,2010,0,296853,,2840,281,,328,,,201,74,
홍콩,New Territories,Sha Tin,HK03007,2010,0,630273,,10289,786,,876,,,329,137,
홍콩,New Territories,Sai Kung,HK03008,2010,0,436627,,2818,530,,521,,,222,31,
홍콩,New Territories,Islands,HK03009,2010,0,141327,,1448,380,,229,,,159,41,
대만,Northern Region,New Taipei City,TW04001,2010,0,4054467,,77216,11433,1193287,7375,,,4359,2180,
대만,Northern Region,Taipei City,TW04002,2010,1,2655515,,88872,15931,1708138,15541,,,4298,2617,
대만,Northern Region,Keelung City,TW04003,2010,1,381809,,7129,1990,77956,451,,,421,461,
대만,Northern Region,Hsinchu City,TW04004,2010,0,476273,,9234,2674,246187,981,,,593,345,
대만,Northern Region,Yilan County,TW04005,2010,0,426975,,9592,2993,104479,656,,,576,399,
대만,Northern Region,Taoyuan City,TW04006,2010,0,2190342,,40092,8292,828228,3212,,,2179,1376,
대만,Northern Region,Hsinchu County,TW04007,2010,0,522163,,8987,2543,200569,759,,,613,320,
대만,Central Region,Taichung City,TW05001,2010,0,2731056,,66181,13723,1007705,6577,,,4238,1761,
대만,Central Region,Miaoli County,TW05002,2010,1,530339,,9865,2429,143199,604,,,546,441,
대만,Central Region,Changhua County,TW05003,2010,1,1226420,,25329,4178,348242,1436,,,1545,743,
대만,Central Region,Nantou County,TW05004,2010,1,460869,,9769,2812,97200,584,,,665,388,
대만,Central Region,Yunlin County,TW05005,2010,1,618581,,13349,2693,134732,692,,,701,504,
대만,Southern Region,Tainan City,TW06001,2010,0,1840257,,43116,11455,604458,3135,,,2561,1448,
대만,Southern Region,Kaohsiung City,TW06002,2010,1,2777384,,64899,16657,874939,5226,,,3938,2088,
대만,Southern Region,Chiayi City,TW06003,2010,1,267651,,7878,2562,72573,737,,,570,348,
대만,Southern Region,Chiayi County,TW06004,2010,1,492981,,8486,2232,96846,356,,,411,266,
대만,Southern Region,Pingtung County,TW06005,2010,1,801012,,16389,5503,142140,812,,,1029,899,
대만,Southern Region,Penghu County,TW06006,2010,1,86967,,2412,744,16445,68,,,118,93,
대만,Eastern Region,Taitung County,TW07001,2010,1,201039,,4595,1730,33702,207,,,240,288,
대만,Eastern Region,Hualien County,TW07002,2010,1,309941,,7457,2738,69772,441,,,410,305,
대만,Kinma Region,Kinmen County,TW08001,2010,0,57221,,1525,407,14006,64,,,53,79,
대만,Kinma Region,Lienchiang County,TW08002,2010,1,14604,,217,159,2269,6,,,10,52,
한국,서울특별시,종로구,KR01001,2020,1,149384,33893980,6270,6270,284570,1221,3219,5192,706,439,2989
한국,서울특별시,중구,KR01002,2020,1,125240,56070505,10274,10274,408064,1965,2380,4990,734,221,1179
한국,서울특별시,용산구,KR01003,2020,1,230040,12824348,3610,3610,154288,633,2155,6870,515,161,831
한국,서울특별시,성동구,KR01004,2020,1,293556,12422960,4511,4511,196377,1463,1979,10992,748,220,1624
한국,서울특별시,광진구,KR01005,2020,1,346682,6451227,2719,2719,134230,605,2697,14257,896,278,2136
한국,서울특별시,동대문구,KR01006,2020,1,342837,7399775,4174,4174,148308,468,2628,13157,980,223,4519
한국,서울특별시,중랑구,KR01007,2020,1,394702,4750297,1910,1910,111086,267,2298,14554,1013,235,2780
한국,서울특별시,성북구,KR01008,2020,1,437153,6193208,1889,1889,121798,332,3064,20086,1005,252,3319
한국,서울특별시,강북구,KR01009,2020,1,308055,3356956,1363,1363,83276,218,1926,9913,799,171,2293
한국,서울특별시,도봉구,KR01010,2020,1,325257,3499358,1232,1232,79429,226,2520,14540,782,153,1709
한국,서울특별시,노원구,KR01011,2020,1,523037,6438328,2061,2061,127454,319,7567,25841,1375,291,3128
한국,서울특별시,은평구,KR01012,2020,1,479835,5076529,1840,1840,108362,251,4525,20400,1157,215,3171
한국,서울특별시,서대문구,KR01013,2020,1,312173,8611066,1561,1561,120347,415,1969,12988,733,209,3248
한국,서울특별시,마포구,KR01014,2020,1,371890,20199596,4402,4402,285083,2073,2139,14375,1145,466,693
한국,서울특별시,양천구,KR01015,2020,1,454251,7012123,2224,2224,130371,530,4614,23985,1151,272,2530
한국,서울특별시,강서구,KR01016,2020,0,580185,16811352,5251,5251,280238,1242,5725,26078,1564,426,3848
한국,서울특별시,구로구,KR01017,2020,1,404408,13924846,6764,6764,239168,1365,3398,18180,1113,293,3910
한국,서울특별시,금천구,KR01018,2020,1,231733,17221771,5870,5870,262665,2196,1485,8339,686,160,1578
한국,서울특별시,영등포구,KR01019,2020,1,379480,39433365,5906,5906,434698,2176,2169,13537,1184,346,5247
한국,서울특별시,동작구,KR01020,2020,1,391220,6650824,1766,1766,110642,336,2145,15553,988,263,2475
한국,서울특별시,관악구,KR01021,2020,1,495060,6138754,2046,2046,135681,501,3364,14410,1111,323,2161
한국,서울특별시,서초구,KR01022,2020,1,425126,36249662,7376,7376,497678,6118,3716,22668,1518,574,3051
한국,서울특별시,강남구,KR01023,2020,1,539231,74260359,12078,12078,838446,8063,6578,25905,2901,897,7324
한국,서울특별시,송파구,KR01024,2020,1,667960,30336592,8648,8648,411898,2423,5472,31373,1811,562,6103
한국,서울특별시,강동구,KR01025,2020,1,459970,9317128,2761,2761,164769,470,3906,21353,1244,275,4948
한국,부산광역시,중구,KR02001,2020,1,41523,3551831,1666,1666,67285,179,696,1254,222,79,1603
한국,부산광역시,서구,KR02002,2020,1,108135,3414621,1384,1384,46854,91,938,3677,284,64,4736
한국,부산광역시,동구,KR02003,2020,1,88901,4098015,1269,1269,77434,350,1030,2524,372,62,2745
한국,부산광역시,영도구,KR02004,2020,1,113342,2762062,764,764,45666,81,1090,3808,288,50,1919
한국,부산광역시,부산진구,KR02005,2020,1,359886,8640684,3184,3184,171416,684,3583,14931,1200,276,7103
한국,부산광역시,동래구,KR02006,2020,1,270745,3989457,1819,1819,99318,297,3427,13073,778,187,5578
한국,부산광역시,남구,KR02007,2020,1,267731,6155947,1359,1359,94930,267,2742,12484,637,171,2751
한국,부산광역시,북구,KR02008,2020,1,283952,3031318,1178,1178,65826,111,2160,12712,709,143,4166
한국,부산광역시,해운대구,KR02009,2020,1,402169,9128828,3711,3711,153110,1015,3398,19600,1035,287,5276
한국,부산광역시,사하구,KR02010,2020,1,311757,7040858,1664,1664,113433,186,2788,14073,780,154,6539
한국,부산광역시,금정구,KR02011,2020,1,232666,4367027,1579,1579,100717,352,2765,9608,588,178,4981
한국,부산광역시,강서구,KR02012,2020,0,137957,13426281,2910,2910,141740,249,788,10234,302,92,489
한국,부산광역시,연제구,KR02013,2020,1,209157,6323236,1402,1402,97589,1003,927,9631,605,121,4191
한국,부산광역시,수영구,KR02014,2020,1,176894,2770947,1052,1052,61131,255,1077,6100,485,121,4122
한국,부산광역시,사상구,KR02015,2020,1,212586,6216501,4169,4169,125635,414,1021,8006,480,131,4662
한국,부산광역시,기장군,KR02016,2020,0,174545,6368873,1369,1369,75197,92,1084,11812,447,91,1689
한국,대구광역시,중구,KR03001,2020,1,76547,5409289,2432,2432,89422,405,1228,4254,610,148,3079
한국,대구광역시,동구,KR03002,2020,0,341920,7583912,2729,2729,130028,534,2227,16676,976,193,3524
한국,대구광역시,서구,KR03003,2020,1,170700,3852826,2112,2112,78006,145,1748,5445,529,78,3369
한국,대구광역시,남구,KR03004,2020,1,146632,3099186,931,931,57618,311,2173,4251,505,139,4643
한국,대구광역시,북구,KR03005,2020,1,440263,10468227,4852,4852,174207,461,4044,21942,1101,279,5958
한국,대구광역시,수성구,KR03006,2020,1,424314,8389760,2040,2040,147187,900,5723,23136,1135,323,3539
한국,대구광역시,달서구,KR03007,2020,1,558631,11708977,3603,3603,219325,684,7005,30392,1447,375,7842
한국,대구광역시,달성군,KR03008,2020,0,259339,7213212,1350,1350,114764,112,1443,16491,611,139,2205
한국,인천광역시,중구,KR04009,2020,0,139729,12181626,1386,1386,115297,94,2749,8455,305,108,1878
한국,인천광역시,동구,KR04010,2020,1,62542,3656940,1099,1099,41273,73,746,3485,210,18,702
한국,인천광역시,남구/미추홀구,KR04011,2020,1,404343,7697533,2332,2332,134996,681,3517,17543,869,253,5100
한국,인천광역시,연수구,KR04012,2020,0,387450,11845543,2538,2538,136317,496,4089,24137,1485,327,1785
한국,인천광역시,남동구,KR04013,2020,0,525354,16456077,3738,3738,253095,750,4136,29286,1277,283,6133
한국,인천광역시,부평구,KR04014,2020,1,494962,10681732,2842,2842,168598,363,3956,23670,778,170,3954
한국,인천광역시,계양구,KR04015,2020,1,296750,4830032,1727,1727,94607,287,2739,14220,1213,299,3197
한국,인천광역시,서구,KR04016,2020,0,542040,19760013,3766,3766,230285,391,5047,33240,939,262,5090
한국,인천광역시,강화군,KR04017,2020,0,69203,1628866,320,320,25600,54,537,2337,166,44,677
한국,인천광역시,옹진군,KR04018,2020,0,20455,877102,85,85,8201,3,82,555,28,9,74
한국,광주광역시,동구,KR05001,2020,1,102897,3618618,1460,1460,70829,583,1224,3318,433,159,4879
한국,광주광역시,서구,KR05002,2020,1,296576,10465189,3225,3225,164443,823,2325,16292,1030,268,4619
한국,광주광역시,남구,KR05003,2020,1,214579,3237215,1089,1089,73437,180,4263,13534,721,158,5272
한국,광주광역시,북구,KR05004,2020,1,430431,10745223,3640,3640,178910,632,5355,23067,1326,345,9239
한국,광주광역시,광산구,KR05005,2020,0,405579,14002138,3278,3278,179816,315,4456,30208,1176,297,7776
한국,대전광역시,동구,KR06006,2020,1,223021,3691248,1667,1667,82614,144,2248,10740,715,115,3265
한국,대전광역시,중구,KR06007,2020,1,235550,4928620,1906,1906,101269,259,3806,11797,811,181,5025
한국,대전광역시,서구,KR06008,2020,1,477880,12716392,3571,3571,199068,1149,4621,26179,1615,366,6357
한국,대전광역시,유성구,KR06009,2020,0,351047,15343406,2973,2973,201887,1068,4003,22814,969,247,3993
한국,대전광역시,대덕구,KR06010,2020,1,176384,7713470,2291,2291,106426,147,1250,8277,519,111,2231
한국,울산광역시,중구,KR07001,2020,1,217595,4609103,1075,1075,61485,238,2044,11933,514,155,2162
