CNTRY,admin1,admin2,retail10,retail20,pop10,pop20,rate
일본,Saitama-ken,Hidaka-shi,78,500,57473,54571,-5.05%
일본,Saitama-ken,Yoshikawa-shi,96,511,65298,71979,10.23%
일본,Saitama-ken,Fujimino-shi,46,708,105695,113597,7.48%
일본,Saitama-ken,Shiraoka-shi,253,1025,50272,52214,3.86%
일본,Saitama-ken,Ina-machi,104,367,42494,44841,5.52%
일본,Saitama-ken,Miyoshi-machi,118,350,38706,38434,-0.70%
일본,Saitama-ken,Moroyama-machi,21,239,39054,35366,-9.44%
일본,Saitama-ken,Ogose-machi,11,89,12537,11029,-12.03%
일본,Saitama-ken,Namegawa-machi,33,106,17323,19732,13.91%
일본,Saitama-ken,Ranzan-machi,14,200,18887,17889,-5.28%
일본,Saitama-ken,Ogawa-machi,25,252,32913,28524,-13.34%
일본,Saitama-ken,Kawajima-machi,74,632,22147,19378,-12.50%
일본,Saitama-ken,Yoshimi-machi,48,530,21079,18192,-13.70%
일본,Saitama-ken,Hatoyama-machi,11,73,15305,13560,-11.40%
일본,Saitama-ken,Tokigawa-machi,17,102,12418,10540,-15.12%
일본,Saitama-ken,Yokoze-machi,15,42,9039,7979,-11.73%
일본,Saitama-ken,Minano-machi,26,121,10888,9302,-14.57%
일본,Saitama-ken,Nagatoro-machi,13,72,7908,6807,-13.92%
일본,Saitama-ken,Ogano-machi,30,258,13436,10928,-18.67%
일본,Saitama-ken,Higashichichibu-mura,3,22,3348,2709,-19.09%
일본,Saitama-ken,Misato-machi,49,124,11605,11039,-4.88%
일본,Saitama-ken,Kamikawa-machi,18,91,14470,13359,-7.68%
일본,Saitama-ken,Kamisato-machi,56,490,30998,30343,-2.11%
일본,Saitama-ken,Yorii-machi,27,240,35774,32374,-9.50%
일본,Saitama-ken,Miyashiro-machi,22,269,33641,34147,1.50%
일본,Saitama-ken,Sugito-machi,61,369,46923,43845,-6.56%
일본,Saitama-ken,Matsubushi-machi,44,165,31153,28266,-9.27%
일본,Chiba-ken,Chiba-shi,944,7588,961749,974951,1.37%
일본,Chiba-ken,Choshi-shi,127,1068,70210,58431,-16.78%
일본,Chiba-ken,Ichikawa-shi,361,2525,473919,496676,4.80%
일본,Chiba-ken,Funabashi-shi,447,3660,609040,642907,5.56%
일본,Chiba-ken,Tateyama-shi,120,1913,49290,45153,-8.39%
일본,Chiba-ken,Kisarazu-shi,157,1745,129312,136166,5.30%
일본,Chiba-ken,Matsudo-shi,273,3624,484457,498232,2.84%
일본,Chiba-ken,Noda-shi,1511,7555,155491,152638,-1.83%
일본,Chiba-ken,Mobara-shi,123,1825,93015,86782,-6.70%
일본,Chiba-ken,Narita-shi,737,2255,128933,132906,3.08%
일본,Chiba-ken,Sakura-shi,218,2561,172183,168743,-2.00%
일본,Chiba-ken,Togane-shi,127,1221,61751,58219,-5.72%
일본,Chiba-ken,Asahi-shi,173,1810,69058,63745,-7.69%
일본,Chiba-ken,Narashino-shi,124,859,164530,176197,7.09%
일본,Chiba-ken,Kashiwa-shi,547,4270,404012,426468,5.56%
일본,Chiba-ken,Katsuura-shi,41,592,20788,16927,-18.57%
일본,Chiba-ken,Ichihara-shi,841,4679,280416,269524,-3.88%
일본,Chiba-ken,Nagareyama-shi,71,1019,163984,199849,21.87%
일본,Chiba-ken,Yachiyo-shi,157,1525,189781,199498,5.12%
일본,Chiba-ken,Abiko-shi,63,925,134017,130510,-2.62%
일본,Chiba-ken,Kamogawa-shi,106,1793,35766,32116,-10.21%
일본,Chiba-ken,Kamagaya-shi,97,622,107853,109932,1.93%
일본,Chiba-ken,Kimitsu-shi,117,877,89168,82206,-7.81%
일본,Chiba-ken,Futtsu-shi,68,657,48073,42465,-11.67%
일본,Chiba-ken,Urayasu-shi,190,1020,164877,171362,3.93%
일본,Chiba-ken,Yotsukaido-shi,115,1144,86726,93576,7.90%
일본,Chiba-ken,Sodegaura-shi,160,507,60355,63883,5.85%
일본,Chiba-ken,Yachimata-shi,357,1951,73212,67455,-7.86%
일본,Chiba-ken,Inzai-shi,83,1232,88176,102609,16.37%
일본,Chiba-ken,Shiroi-shi,160,767,60345,62441,3.47%
일본,Chiba-ken,Tomisato-shi,98,494,51087,49735,-2.65%
일본,Chiba-ken,Minamiboso-shi,53,607,42104,35831,-14.90%
일본,Chiba-ken,Sosa-shi,102,700,39814,35040,-11.99%
일본,Chiba-ken,Katori-shi,184,1942,82866,72356,-12.68%
일본,Chiba-ken,Sammu-shi,130,673,56089,48444,-13.63%
일본,Chiba-ken,Isumi-shi,52,819,40962,35544,-13.23%
일본,Chiba-ken,Oamishirasato-shi,40,622,50113,48129,-3.96%
일본,Chiba-ken,Shisui-machi,29,396,21234,20745,-2.30%
일본,Chiba-ken,Sakae-machi,22,206,22580,20127,-10.86%
일본,Chiba-ken,Kozaki-machi,8,83,6454,5816,-9.89%
일본,Chiba-ken,Tako-machi,125,381,16002,13735,-14.17%
일본,Chiba-ken,Tonosho-machi,16,157,15154,13228,-12.71%
일본,Chiba-ken,Kujukuri-machi,33,363,18004,14639,-18.69%
일본,Chiba-ken,Shibayama-machi,212,350,7920,7033,-11.20%
일본,Chiba-ken,Yokoshibahikari-machi,53,353,24675,22075,-10.54%
일본,Chiba-ken,Ichinomiya-machi,16,255,12034,11897,-1.14%
일본,Chiba-ken,Mutsuzawa-machi,8,44,7340,6760,-7.90%
일본,Chiba-ken,Chosei-mura,53,1530,14752,13803,-6.43%
일본,Chiba-ken,Shirako-machi,46,275,12151,10305,-15.19%
일본,Chiba-ken,Nagara-machi,7,39,8035,6721,-16.35%
일본,Chiba-ken,Chonan-machi,15,84,9073,7198,-20.67%
일본,Chiba-ken,Otaki-machi,38,379,10671,8885,-16.74%
일본,Chiba-ken,Onjuku-machi,20,455,7738,6874,-11.17%
일본,Chiba-ken,Kyonan-machi,47,282,8950,6993,-21.87%
일본,Tokyo-to,Chiyoda-ku,535,7965,47115,66680,41.53%
일본,Tokyo-to,Chuo-ku,830,9276,122762,169179,37.81%
일본,Tokyo-to,Minato-ku,1015,8189,205131,260486,26.99%
일본,Tokyo-to,Shinjuku-ku,304,6014,326309,349385,7.07%
일본,Tokyo-to,Bunkyo-ku,166,2904,206626,240069,16.19%
일본,Tokyo-to,Taito-ku,278,7643,175928,211444,20.19%
일본,Tokyo-to,Sumida-ku,310,3876,247606,272085,9.89%
일본,Tokyo-to,Koto-ku,1142,5112,460819,524310,13.78%
일본,Tokyo-to,Shinagawa-ku,592,4352,365302,422488,15.65%
일본,Tokyo-to,Meguro-ku,91,2758,268330,288088,7.36%
일본,Tokyo-to,Ota-ku,1515,6222,693373,748081,7.89%
일본,Tokyo-to,Setagaya-ku,521,6191,877138,943664,7.58%
일본,Tokyo-to,Shibuya-ku,184,7446,204492,243883,19.26%
일본,Tokyo-to,Nakano-ku,226,2384,314750,344880,9.57%
일본,Tokyo-to,Suginami-ku,364,3918,549569,591108,7.56%
일본,Tokyo-to,Toshima-ku,211,4333,284678,301599,5.94%
일본,Tokyo-to,Kita-ku,478,2566,335544,355213,5.86%
일본,Tokyo-to,Arakawa-ku,226,2018,203296,217475,6.97%
일본,Tokyo-to,Itabashi-ku,809,3676,535824,584483,9.08%
일본,Tokyo-to,Nerima-ku,887,4037,716124,752608,5.09%
일본,Tokyo-to,Adachi-ku,1658,5346,683426,695043,1.70%
일본,Tokyo-to,Katsushika-ku,611,3349,442586,453093,2.37%
일본,Tokyo-to,Edogawa-ku,1439,4219,678967,697932,2.79%
일본,Tokyo-to,Hachioji-shi,426,4074,580053,579355,-0.12%
일본,Tokyo-to,Tachikawa-shi,139,1898,179668,183581,2.18%
일본,Tokyo-to,Musashino-shi,63,1803,138734,150149,8.23%
일본,Tokyo-to,Mitaka-shi,166,896,186083,195391,5.00%
일본,Tokyo-to,Ome-shi,77,928,139339,133535,-4.17%
일본,Tokyo-to,Fuchu-shi,130,1507,255506,262790,2.85%
일본,Tokyo-to,Akishima-shi,93,776,112297,113949,1.47%
일본,Tokyo-to,Chofu-shi,112,1443,223593,242614,8.51%
일본,Tokyo-to,Machida-shi,186,2806,426987,431079,0.96%
일본,Tokyo-to,Koganei-shi,29,616,118852,126074,6.08%
일본,Tokyo-to,Kodaira-shi,65,947,187035,198739,6.26%
일본,Tokyo-to,Hino-shi,97,1195,180052,190435,5.77%
일본,Tokyo-to,Higashimurayama-shi,75,736,153557,151815,-1.13%
일본,Tokyo-to,Kokubunji-shi,30,716,120650,129242,7.12%
일본,Tokyo-to,Kunitachi-shi,96,576,75510,77130,2.15%
일본,Tokyo-to,Fussa-shi,39,532,59796,56414,-5.66%
일본,Tokyo-to,Komae-shi,22,374,78751,84772,7.65%
일본,Tokyo-to,Higashiyamato-shi,55,490,83068,83901,1.00%
일본,Tokyo-to,Kiyose-shi,27,373,74104,76208,2.84%
일본,Tokyo-to,Higashikurume-shi,49,674,116546,115271,-1.09%
일본,Tokyo-to,Musashimurayama-shi,105,597,70053,70829,1.11%
일본,Tokyo-to,Tama-shi,52,916,147648,146951,-0.47%
일본,Tokyo-to,Inagi-shi,78,750,84835,93151,9.80%
일본,Tokyo-to,Hamura-shi,44,359,57032,54326,-4.74%
일본,Tokyo-to,Akiruno-shi,44,928,80868,79292,-1.95%
일본,Tokyo-to,Nishitokyo-shi,50,1063,196511,207388,5.54%
일본,Tokyo-to,Mizuho-machi,138,819,33497,31765,-5.17%
일본,Tokyo-to,Hinode-machi,13,179,16650,16958,1.85%
일본,Tokyo-to,Hinohara-mura,2,29,2558,2003,-21.70%
일본,Tokyo-to,Okutama-machi,15,56,6045,4750,-21.42%
일본,Tokyo-to,Oshima-machi,16,153,8461,7102,-16.06%
일본,Tokyo-to,Toshima-mura,2,6,341,327,-4.11%
일본,Tokyo-to,Niijima-mura,101,218,2883,2441,-15.33%
일본,Tokyo-to,Kouzushima-mura,12,1,1889,1855,-1.80%
일본,Tokyo-to,Miyake-mura,7,52,2676,2273,-15.06%
일본,Tokyo-to,Mikurajima-mura,5,5,348,323,-7.18%
일본,Tokyo-to,Hachijo-machi,38,429,8231,7042,-14.45%
일본,Tokyo-to,Aogashima-mura,2,1,201,169,-15.92%
일본,Tokyo-to,Ogasawara-mura,509,1465,2785,2929,5.17%
일본,Kanagawa-ken,Yokohama-shi,3275,26225,3688773,3777491,2.41%
일본,Kanagawa-ken,Kawasaki-shi,1738,8614,1425512,1538262,7.91%
일본,Kanagawa-ken,Sagamihara-shi,652,4833,717544,725493,1.11%
일본,Kanagawa-ken,Yokosuka-shi,262,2584,418325,388078,-7.23%
일본,Kanagawa-ken,Hiratsuka-shi,220,2189,260780,258422,-0.90%
일본,Kanagawa-ken,Kamakura-shi,95,2118,174314,172710,-0.92%
일본,Kanagawa-ken,Fujisawa-shi,211,3487,409657,436905,6.65%
일본,Kanagawa-ken,Odawara-shi,260,3600,198327,188856,-4.78%
일본,Kanagawa-ken,Chigasaki-shi,115,1530,235081,242389,3.11%
일본,Kanagawa-ken,Zushi-shi,13,394,58302,57060,-2.13%
일본,Kanagawa-ken,Miura-shi,38,445,48352,42069,-12.99%
일본,Kanagawa-ken,Hadano-shi,148,1654,170145,162439,-4.53%
일본,Kanagawa-ken,Atsugi-shi,521,2942,224420,223705,-0.32%
일본,Kanagawa-ken,Yamato-shi,143,1525,228186,239169,4.81%
일본,Kanagawa-ken,Isehara-shi,136,937,101039,101780,0.73%
일본,Kanagawa-ken,Ebina-shi,173,1010,127707,136516,6.90%
일본,Kanagawa-ken,Zama-shi,93,721,129436,132325,2.23%
일본,Kanagawa-ken,Minamiashigara-shi,91,636,44020,40841,-7.22%
일본,Kanagawa-ken,Ayase-shi,104,457,83167,83913,0.90%
일본,Kanagawa-ken,Hayama-machi,11,238,32766,31665,-3.36%
일본,Kanagawa-ken,Samukawa-machi,112,420,47672,48348,1.42%
일본,Kanagawa-ken,Oiso-machi,27,246,33032,31634,-4.23%
일본,Kanagawa-ken,Ninomiya-machi,30,352,29522,27564,-6.63%
일본,Kanagawa-ken,Nakai-machi,197,786,10010,9300,-7.09%
일본,Kanagawa-ken,Oi-machi,19,144,17972,17129,-4.69%
일본,Kanagawa-ken,Matsuda-machi,50,647,11676,10836,-7.19%
일본,Kanagawa-ken,Yamakita-machi,50,283,11764,9761,-17.03%
일본,Kanagawa-ken,Kaisei-machi,12,319,16369,18329,11.97%
일본,Kanagawa-ken,Hakone-machi,33,260,13853,11293,-18.48%
일본,Kanagawa-ken,Manazuru-machi,42,460,8212,6722,-18.14%
일본,Kanagawa-ken,Yugawara-machi,23,403,26848,23426,-12.75%
일본,Kanagawa-ken,Aikawa-machi,74,531,42089,39869,-5.27%
일본,Kanagawa-ken,Kiyokawa-mura,0,17,3459,3038,-12.17%
일본,Niigata-ken,Niigata-shi,1071,11621,811901,789275,-2.79%
일본,Niigata-ken,Nagaoka-shi,332,4244,282674,266936,-5.57%
일본,Niigata-ken,Sanjo-shi,187,2066,102292,94642,-7.48%
일본,Niigata-ken,Kashiwazaki-shi,84,898,91451,81526,-10.85%
일본,Niigata-ken,Shibata-shi,85,1210,101202,94927,-6.20%
일본,Niigata-ken,Ojiya-shi,28,449,38600,34096,-11.67%
일본,Niigata-ken,Kamo-shi,16,334,29762,25441,-14.52%
일본,Niigata-ken,Tokamachi-shi,53,829,58911,49820,-15.43%
일본,Niigata-ken,Mitsuke-shi,54,503,41862,39237,-6.27%
일본,Niigata-ken,Murakami-shi,63,931,66427,57418,-13.56%
일본,Niigata-ken,Tsubame-shi,149,2279,81876,77201,-5.71%
일본,Niigata-ken,Itoigawa-shi,47,1115,47702,40765,-14.54%
일본,Niigata-ken,Myoko-shi,52,411,35457,30383,-14.31%
일본,Niigata-ken,Gosen-shi,36,628,54550,47625,-12.69%
일본,Niigata-ken,Joetsu-shi,290,2736,203899,188047,-7.77%
일본,Niigata-ken,Agano-shi,71,704,45560,40696,-10.68%
일본,Niigata-ken,Sado-shi,113,1995,62727,51492,-17.91%
일본,Niigata-ken,Uonuma-shi,48,781,40361,34483,-14.56%
일본,Niigata-ken,Minamiuonuma-shi,132,1107,61624,54851,-10.99%
일본,Niigata-ken,Tainai-shi,42,427,31424,28509,-9.28%
일본,Niigata-ken,Seiro-machi,95,182,13724,14259,3.90%
일본,Niigata-ken,Yahiko-mura,11,161,8582,7705,-10.22%
일본,Niigata-ken,Tagami-machi,22,228,12791,11227,-12.23%
일본,Niigata-ken,Aga-machi,14,123,13303,9965,-25.09%
일본,Niigata-ken,Izumozaki-machi,6,47,4907,4113,-16.18%
일본,Niigata-ken,Yuzawa-machi,38,177,8396,7767,-7.49%
일본,Niigata-ken,Tsunan-machi,7,112,10881,8989,-17.39%
일본,Niigata-ken,Kariwa-mura,6,44,4800,4380,-8.75%
일본,Niigata-ken,Sekikawa-mura,13,64,6438,5144,-20.10%
일본,Niigata-ken,Awashimaura-mura,1,8,366,353,-3.55%
일본,Toyama-ken,Toyama-shi,668,7862,421953,413938,-1.90%
일본,Toyama-ken,Takaoka-shi,260,3474,176061,166393,-5.49%
일본,Toyama-ken,Uozu-shi,68,882,44959,40535,-9.84%
일본,Toyama-ken,Himi-shi,41,724,51726,43950,-15.03%
일본,Toyama-ken,Namerikawa-shi,37,474,33676,32349,-3.94%
일본,Toyama-ken,Kurobe-shi,149,1490,41852,39638,-5.29%
일본,Toyama-ken,Tonami-shi,79,736,49410,48154,-2.54%
일본,Toyama-ken,Oyabe-shi,94,1161,32067,28983,-9.62%
일본,Toyama-ken,Nanto-shi,96,1320,54724,47937,-12.40%
일본,Toyama-ken,Imizu-shi,299,1837,93588,90742,-3.04%
일본,Toyama-ken,Funahashi-mura,2,14,2967,3132,5.56%
일본,Toyama-ken,Kamiichi-machi,24,383,21965,19351,-11.90%
일본,Toyama-ken,Tateyama-machi,133,646,27466,24792,-9.74%
일본,Toyama-ken,Nyuzen-machi,38,421,27182,23839,-12.30%
일본,Toyama-ken,Asahi-machi,28,401,13651,11081,-18.83%
일본,Ishikawa-ken,Kanazawa-shi,732,6784,462361,463254,0.19%
일본,Ishikawa-ken,Nanao-shi,137,1062,57900,50300,-13.13%
일본,Ishikawa-ken,Komatsu-shi,166,1699,108433,106216,-2.04%
일본,Ishikawa-ken,Wajima-shi,36,504,29858,24608,-17.58%
일본,Ishikawa-ken,Suzu-shi,44,318,16300,12929,-20.68%
일본,Ishikawa-ken,Kaga-shi,92,1166,71887,63220,-12.06%
일본,Ishikawa-ken,Hakui-shi,35,252,23032,20407,-11.40%
일본,Ishikawa-ken,Kahoku-shi,88,958,34651,34889,0.69%
일본,Ishikawa-ken,Hakusan-shi,178,1085,110459,110408,-0.05%
일본,Ishikawa-ken,Nomi-shi,55,448,48680,48523,-0.32%
일본,Ishikawa-ken,Nonoichi-shi,47,669,51885,57238,10.32%
일본,Ishikawa-ken,Kawakita-machi,14,43,6147,6135,-0.20%
일본,Ishikawa-ken,Tsubata-machi,24,385,36940,36957,0.05%
일본,Ishikawa-ken,Uchinada-machi,19,146,26927,26574,-1.31%
일본,Ishikawa-ken,Shika-machi,46,287,22216,18630,-16.14%
일본,Ishikawa-ken,Hodatsushimizu-cho,13,110,14277,12121,-15.10%
일본,Ishikawa-ken,Nakanoto-machi,23,216,18535,16540,-10.76%
일본,Ishikawa-ken,Anamizu-machi,13,151,9735,7890,-18.95%
일본,Ishikawa-ken,Noto-cho,49,603,19565,15687,-19.82%
일본,Fukui-ken,Fukui-shi,407,4493,266796,262328,-1.67%
일본,Fukui-ken,Tsuruga-shi,229,2321,67760,64264,-5.16%
일본,Fukui-ken,Obama-shi,21,453,31340,28991,-7.50%
일본,Fukui-ken,Ono-shi,47,468,35291,31286,-11.35%
일본,Fukui-ken,Katsuyama-shi,24,318,25466,22150,-13.02%
일본,Fukui-ken,Sabae-shi,49,828,67450,68302,1.26%
일본,Fukui-ken,Awara-shi,54,317,29989,27524,-8.22%
일본,Fukui-ken,Echizen-shi,90,1240,85614,80611,-5.84%
일본,Fukui-ken,Sakai-shi,146,1089,91900,88481,-3.72%
일본,Fukui-ken,Eiheiji-cho,23,185,20647,18965,-8.15%
일본,Fukui-ken,Ikeda-cho,2,29,3046,2423,-20.45%
일본,Fukui-ken,Minamiechizen-cho,12,79,11551,10002,-13.41%
일본,Fukui-ken,Echizen-cho,23,386,23160,20118,-13.13%
일본,Fukui-ken,Mihama-cho,9,102,10563,9179,-13.10%
일본,Fukui-ken,Takahama-cho,15,93,11062,10326,-6.65%
일본,Fukui-ken,Ohi-cho,13,75,8580,7910,-7.81%
일본,Fukui-ken,Wakasa-cho,25,195,16099,14003,-13.02%
일본,Yamanashi-ken,Kofu-shi,133,2634,198992,189591,-4.72%
일본,Yamanashi-ken,Fujiyoshida-shi,100,850,50619,46530,-8.08%
일본,Yamanashi-ken,Tsuru-shi,61,369,33588,31016,-7.66%
일본,Yamanashi-ken,Yamanashi-shi,97,1738,36832,33435,-9.22%
일본,Yamanashi-ken,Otsuki-shi,35,317,28120,22512,-19.94%
일본,Yamanashi-ken,Nirasaki-shi,33,293,32477,29067,-10.50%
일본,Yamanashi-ken,Minamiarupusu-shi,156,794,72635,69459,-4.37%
일본,Yamanashi-ken,Hokuto-shi,81,911,46968,44053,-6.21%
일본,Yamanashi-ken,Kai-shi,71,824,73807,75313,2.04%
일본,Yamanashi-ken,Fuefuki-shi,101,883,70529,66947,-5.08%
일본,Yamanashi-ken,Uenohara-shi,33,207,27114,22669,-16.39%
일본,Yamanashi-ken,Koshu-shi,46,335,33927,29237,-13.82%
일본,Yamanashi-ken,Chuo-shi,63,329,31322,31216,-0.34%
일본,Yamanashi-ken,Ichikawamisato-cho,25,669,17111,14700,-14.09%
일본,Yamanashi-ken,Hayakawa-cho,3,10,1246,1098,-11.88%
일본,Yamanashi-ken,Minobu-cho,26,204,14462,10663,-26.27%
일본,Yamanashi-ken,Nambu-cho,17,88,9011,7156,-20.59%
일본,Yamanashi-ken,Fujikawa-cho,28,224,16307,14219,-12.80%
일본,Yamanashi-ken,Showa-cho,30,514,17653,20909,18.44%
일본,Yamanashi-ken,Doshi-mura,0,11,1919,1607,-16.26%
일본,Yamanashi-ken,Nishikatsura-cho,16,111,4541,4041,-11.01%
일본,Yamanashi-ken,Oshino-mura,6,75,8635,9237,6.97%
일본,Yamanashi-ken,Yamanakako-mura,8,54,5324,5179,-2.72%
일본,Yamanashi-ken,Narusawa-mura,2,23,2964,2824,-4.72%
일본,Yamanashi-ken,Fujikawaguchiko-machi,40,567,25471,26082,2.40%
일본,Yamanashi-ken,Kosuge-mura,2,16,816,684,-16.18%
일본,Yamanashi-ken,Tabayama-mura,2,7,685,530,-22.63%
일본,Nagano-ken,Nagano-shi,393,4811,381511,372760,-2.29%
일본,Nagano-ken,Matsumoto-shi,341,3593,243037,241145,-0.78%
일본,Nagano-ken,Ueda-shi,132,1739,159597,154055,-3.47%
일본,Nagano-ken,Okaya-shi,30,553,52841,47790,-9.56%
일본,Nagano-ken,Iida-shi,114,1282,105335,98164,-6.81%
일본,Nagano-ken,Suwa-shi,117,1063,51200,48729,-4.83%
일본,Nagano-ken,Suzaka-shi,51,629,52168,49559,-5.00%
일본,Nagano-ken,Komoro-shi,59,578,43997,40991,-6.83%
일본,Nagano-ken,Ina-shi,96,1114,71093,66125,-6.99%
일본,Nagano-ken,Komagane-shi,48,571,33693,32202,-4.43%
일본,Nagano-ken,Nakano-shi,29,692,45638,42338,-7.23%
일본,Nagano-ken,Omachi-shi,38,252,29801,26029,-12.66%
일본,Nagano-ken,Iiyama-shi,40,278,23545,19539,-17.01%
일본,Nagano-ken,Chino-shi,32,622,56391,56400,0.02%
일본,Nagano-ken,Shiojiri-shi,80,1033,67670,67241,-0.63%
일본,Nagano-ken,Saku-shi,90,1317,100552,98199,-2.34%
일본,Nagano-ken,Chikuma-shi,53,648,62068,58852,-5.18%
일본,Nagano-ken,Tomi-shi,42,342,30696,30122,-1.87%
일본,Nagano-ken,Azumino-shi,77,808,96479,94222,-2.34%
일본,Nagano-ken,Koumi-machi,8,66,5180,4353,-15.97%
일본,Nagano-ken,Kawakami-mura,9,40,4972,4344,-12.63%
일본,Nagano-ken,Minamimaki-mura,5,35,3528,3242,-8.11%
일본,Nagano-ken,Minamiaiki-mura,1,9,1121,962,-14.18%
일본,Nagano-ken,Kitaaiki-mura,0,6,842,752,-10.69%
일본,Nagano-ken,Sakuho-machi,7,103,12069,10218,-15.34%
일본,Nagano-ken,Karuizawa-machi,52,926,19018,19188,0.89%
일본,Nagano-ken,Miyota-machi,12,109,14738,15555,5.54%
일본,Nagano-ken,Tateshina-machi,7,64,7707,6612,-14.21%
일본,Nagano-ken,Aoki-mura,5,31,4609,4121,-10.59%
일본,Nagano-ken,Nagawa-machi,11,50,6780,5600,-17.40%
일본,Nagano-ken,Shimosuwa-machi,11,219,21532,19155,-11.04%
일본,Nagano-ken,Fujimi-machi,25,173,15338,14084,-8.18%
일본,Nagano-ken,Hara-mura,9,51,7573,7680,1.41%
일본,Nagano-ken,Tatsuno-machi,19,194,20909,18555,-11.26%
일본,Nagano-ken,Minowa-machi,22,200,26214,24989,-4.67%
일본,Nagano-ken,Iijima-machi,8,66,9902,9004,-9.07%
일본,Nagano-ken,Minamiminowa-mura,27,268,14543,15797,8.62%
일본,Nagano-ken,Nakagawa-mura,3,29,5074,4651,-8.34%
일본,Nagano-ken,Miyada-mura,9,83,8974,8569,-4.51%
일본,Nagano-ken,Matsukawa-machi,15,117,13676,12530,-8.38%
일본,Nagano-ken,Takamori-machi,13,109,13216,12811,-3.06%
일본,Nagano-ken,Anan-cho,7,77,5455,4299,-21.19%
일본,Nagano-ken,Achi-mura,13,127,7036,6068,-13.76%
일본,Nagano-ken,Hiraya-mura,2,8,563,387,-31.26%
일본,Nagano-ken,Neba-mura,3,14,1129,852,-24.53%
일본,Nagano-ken,Shimojo-mura,7,40,4200,3545,-15.60%
일본,Nagano-ken,Urugi-mura,0,9,656,548,-16.46%
일본,Nagano-ken,Tenryu-mura,3,18,1657,1178,-28.91%
일본,Nagano-ken,Yasuoka-mura,5,21,1910,1542,-19.27%
일본,Nagano-ken,Takagi-mura,3,51,6692,5973,-10.74%
일본,Nagano-ken,Toyooka-mura,5,41,6819,6426,-5.76%
일본,Nagano-ken,Oshika-mura,2,15,1160,1023,-11.81%
일본,Nagano-ken,Agematsu-machi,9,121,5245,4131,-21.24%
일본,Nagano-ken,Nagiso-machi,9,79,4810,3915,-18.61%
일본,Nagano-ken,Kiso-mura,10,52,3134,2692,-14.10%
일본,Nagano-ken,Otaki-mura,1,15,965,715,-25.91%
일본,Nagano-ken,Okuwa-mura,10,82,4145,3439,-17.03%
일본,Nagano-ken,Kiso-machi,22,183,12743,10584,-16.94%
일본,Nagano-ken,Omi-mura,4,36,2970,2593,-12.69%
일본,Nagano-ken,Ikusaka-mura,6,15,1953,1639,-16.08%
일본,Nagano-ken,Yamagata-mura,27,58,8425,8400,-0.30%
일본,Nagano-ken,Asahi-mura,6,26,4741,4279,-9.74%
일본,Nagano-ken,Chikuhoku-mura,7,56,5172,4149,-19.78%
일본,Nagano-ken,Ikeda-machi,18,104,10329,9382,-9.17%
일본,Nagano-ken,Matsukawa-mura,5,81,10093,9599,-4.89%
일본,Nagano-ken,Hakuba-mura,21,110,9205,8575,-6.84%
일본,Nagano-ken,Otari-mura,10,33,3221,2647,-17.82%
일본,Nagano-ken,Sakaki-machi,15,125,15730,14004,-10.97%
일본,Nagano-ken,Obuse-machi,8,223,11072,10660,-3.72%
일본,Nagano-ken,Takayama-mura,8,38,7563,6617,-12.51%
일본,Nagano-ken,Yamanouchi-machi,16,115,13678,11352,-17.01%
일본,Nagano-ken,Kijimadaira-mura,7,45,4939,4375,-11.42%
일본,Nagano-ken,Nozawaonsen-mura,10,103,3853,3279,-14.90%
일본,Nagano-ken,Shinano-machi,9,83,9238,7739,-16.23%
일본,Nagano-ken,Ogawa-mura,3,33,3041,2215,-27.16%
일본,Nagano-ken,Iizuna-machi,9,70,11865,10296,-13.22%
일본,Nagano-ken,Sakae-mura,3,24,2215,1660,-25.06%
일본,Gifu-ken,Gifu-shi,272,5428,413136,402557,-2.56%
일본,Gifu-ken,Ogaki-shi,154,1817,161160,158286,-1.78%
일본,Gifu-ken,Takayama-shi,108,1530,92747,84419,-8.98%
일본,Gifu-ken,Tajimi-shi,129,1195,112595,106732,-5.21%
일본,Gifu-ken,Seki-shi,68,1033,91418,85283,-6.71%
일본,Gifu-ken,Nakatsugawa-shi,118,1126,80910,76570,-5.36%
일본,Gifu-ken,Mino-shi,20,183,22629,19247,-14.95%
일본,Gifu-ken,Mizunami-shi,36,539,40387,37150,-8.01%
일본,Gifu-ken,Hashima-shi,66,880,67197,65649,-2.30%
일본,Gifu-ken,Ena-shi,90,620,53718,47774,-11.07%
일본,Gifu-ken,Minokamo-shi,115,844,54729,56689,3.58%
일본,Gifu-ken,Toki-shi,92,1038,60475,55348,-8.48%
일본,Gifu-ken,Kakamigahara-shi,142,1397,145604,144521,-0.74%
일본,Gifu-ken,Kani-shi,72,837,97436,99968,2.60%
일본,Gifu-ken,Yamagata-shi,19,258,29629,25280,-14.68%
일본,Gifu-ken,Mizuho-shi,67,399,51950,56388,8.54%
일본,Gifu-ken,Hida-shi,31,321,26732,22538,-15.69%
일본,Gifu-ken,Motosu-shi,28,409,35047,32928,-6.05%
일본,Gifu-ken,Gujo-shi,49,584,44491,38997,-12.35%
일본,Gifu-ken,Gero-shi,41,465,36314,30428,-16.21%
일본,Gifu-ken,Kaizu-shi,55,426,37941,32735,-13.72%
일본,Gifu-ken,Ginan-cho,48,369,23804,25881,8.73%
일본,Gifu-ken,Kasamatsu-cho,26,250,22809,22208,-2.63%
일본,Gifu-ken,Yoro-cho,40,311,31332,26882,-14.20%
