CNTRY,admin1,admin2,emp10,emp20,pop10,pop20,rate
일본,Saitama-ken,Hidaka-shi,29636,26456,57473,54571,-5.05%
일본,Saitama-ken,Yoshikawa-shi,34603,35190,65298,71979,10.23%
일본,Saitama-ken,Fujimino-shi,53486,52573,105695,113597,7.48%
일본,Saitama-ken,Shiraoka-shi,25759,26606,50272,52214,3.86%
일본,Saitama-ken,Ina-machi,21769,21710,42494,44841,5.52%
일본,Saitama-ken,Miyoshi-machi,19776,18162,38706,38434,-0.70%
일본,Saitama-ken,Moroyama-machi,18807,15829,39054,35366,-9.44%
일본,Saitama-ken,Ogose-machi,6597,5612,12537,11029,-12.03%
일본,Saitama-ken,Namegawa-machi,8814,9687,17323,19732,13.91%
일본,Saitama-ken,Ranzan-machi,9912,9196,18887,17889,-5.28%
일본,Saitama-ken,Ogawa-machi,17520,14582,32913,28524,-13.34%
일본,Saitama-ken,Kawajima-machi,11904,10198,22147,19378,-12.50%
일본,Saitama-ken,Yoshimi-machi,11642,10023,21079,18192,-13.70%
일본,Saitama-ken,Hatoyama-machi,7710,6232,15305,13560,-11.40%
일본,Saitama-ken,Tokigawa-machi,6806,5631,12418,10540,-15.12%
일본,Saitama-ken,Yokoze-machi,4366,3978,9039,7979,-11.73%
일본,Saitama-ken,Minano-machi,5433,4647,10888,9302,-14.57%
일본,Saitama-ken,Nagatoro-machi,3955,3421,7908,6807,-13.92%
일본,Saitama-ken,Ogano-machi,6770,5744,13436,10928,-18.67%
일본,Saitama-ken,Higashichichibu-mura,1591,1344,3348,2709,-19.09%
일본,Saitama-ken,Misato-machi,6073,5540,11605,11039,-4.88%
일본,Saitama-ken,Kamikawa-machi,7682,6839,14470,13359,-7.68%
일본,Saitama-ken,Kamisato-machi,16560,15595,30998,30343,-2.11%
일본,Saitama-ken,Yorii-machi,18717,16867,35774,32374,-9.50%
일본,Saitama-ken,Miyashiro-machi,16708,16432,33641,34147,1.50%
일본,Saitama-ken,Sugito-machi,24044,21470,46923,43845,-6.56%
일본,Saitama-ken,Matsubushi-machi,16113,14439,31153,28266,-9.27%
일본,Chiba-ken,Chiba-shi,458125,440548,961749,974951,1.37%
일본,Chiba-ken,Choshi-shi,35806,29376,70210,58431,-16.78%
일본,Chiba-ken,Ichikawa-shi,236322,247715,473919,496676,4.80%
일본,Chiba-ken,Funabashi-shi,301767,303830,609040,642907,5.56%
일본,Chiba-ken,Tateyama-shi,24258,20533,49290,45153,-8.39%
일본,Chiba-ken,Kisarazu-shi,64931,64664,129312,136166,5.30%
일본,Chiba-ken,Matsudo-shi,240667,234351,484457,498232,2.84%
일본,Chiba-ken,Noda-shi,79096,73973,155491,152638,-1.83%
일본,Chiba-ken,Mobara-shi,46620,40864,93015,86782,-6.70%
일본,Chiba-ken,Narita-shi,66462,67359,128933,132906,3.08%
일본,Chiba-ken,Sakura-shi,84878,78651,172183,168743,-2.00%
일본,Chiba-ken,Togane-shi,30784,28149,61751,58219,-5.72%
일본,Chiba-ken,Asahi-shi,38100,33260,69058,63745,-7.69%
일본,Chiba-ken,Narashino-shi,85383,86087,164530,176197,7.09%
일본,Chiba-ken,Kashiwa-shi,199194,195401,404012,426468,5.56%
일본,Chiba-ken,Katsuura-shi,9555,7873,20788,16927,-18.57%
일본,Chiba-ken,Ichihara-shi,132795,126257,280416,269524,-3.88%
일본,Chiba-ken,Nagareyama-shi,82201,90643,163984,199849,21.87%
일본,Chiba-ken,Yachiyo-shi,91816,92866,189781,199498,5.12%
일본,Chiba-ken,Abiko-shi,61146,56426,134017,130510,-2.62%
일본,Chiba-ken,Kamogawa-shi,18553,16053,35766,32116,-10.21%
일본,Chiba-ken,Kamagaya-shi,53744,48731,107853,109932,1.93%
일본,Chiba-ken,Kimitsu-shi,46395,42311,89168,82206,-7.81%
일본,Chiba-ken,Futtsu-shi,24886,21041,48073,42465,-11.67%
일본,Chiba-ken,Urayasu-shi,84840,84791,164877,171362,3.93%
일본,Chiba-ken,Yotsukaido-shi,41577,40146,86726,93576,7.90%
일본,Chiba-ken,Sodegaura-shi,30836,30984,60355,63883,5.85%
일본,Chiba-ken,Yachimata-shi,41013,34198,73212,67455,-7.86%
일본,Chiba-ken,Inzai-shi,45805,49264,88176,102609,16.37%
일본,Chiba-ken,Shiroi-shi,30819,29810,60345,62441,3.47%
일본,Chiba-ken,Tomisato-shi,28365,25945,51087,49735,-2.65%
일본,Chiba-ken,Minamiboso-shi,21746,17800,42104,35831,-14.90%
일본,Chiba-ken,Sosa-shi,20249,16645,39814,35040,-11.99%
일본,Chiba-ken,Katori-shi,42759,36747,82866,72356,-12.68%
일본,Chiba-ken,Sammu-shi,29575,25212,56089,48444,-13.63%
일본,Chiba-ken,Isumi-shi,19686,16755,40962,35544,-13.23%
일본,Chiba-ken,Oamishirasato-shi,24724,23517,50113,48129,-3.96%
일본,Chiba-ken,Shisui-machi,10628,9664,21234,20745,-2.30%
일본,Chiba-ken,Sakae-machi,12002,9938,22580,20127,-10.86%
일본,Chiba-ken,Kozaki-machi,3334,3013,6454,5816,-9.89%
일본,Chiba-ken,Tako-machi,8849,7793,16002,13735,-14.17%
일본,Chiba-ken,Tonosho-machi,7869,6847,15154,13228,-12.71%
일본,Chiba-ken,Kujukuri-machi,9275,7095,18004,14639,-18.69%
일본,Chiba-ken,Shibayama-machi,4342,3786,7920,7033,-11.20%
일본,Chiba-ken,Yokoshibahikari-machi,12595,11091,24675,22075,-10.54%
일본,Chiba-ken,Ichinomiya-machi,6018,5783,12034,11897,-1.14%
일본,Chiba-ken,Mutsuzawa-machi,3643,3269,7340,6760,-7.90%
일본,Chiba-ken,Chosei-mura,7260,6602,14752,13803,-6.43%
일본,Chiba-ken,Shirako-machi,6288,5276,12151,10305,-15.19%
일본,Chiba-ken,Nagara-machi,4160,3245,8035,6721,-16.35%
일본,Chiba-ken,Chonan-machi,4455,3451,9073,7198,-20.67%
일본,Chiba-ken,Otaki-machi,5065,4167,10671,8885,-16.74%
일본,Chiba-ken,Onjuku-machi,3370,2963,7738,6874,-11.17%
일본,Chiba-ken,Kyonan-machi,4553,3584,8950,6993,-21.87%
일본,Tokyo-to,Chiyoda-ku,25286,29094,47115,66680,41.53%
일본,Tokyo-to,Chuo-ku,70546,84368,122762,169179,37.81%
일본,Tokyo-to,Minato-ku,99404,95248,205131,260486,26.99%
일본,Tokyo-to,Shinjuku-ku,146060,128626,326309,349385,7.07%
일본,Tokyo-to,Bunkyo-ku,99945,107567,206626,240069,16.19%
일본,Tokyo-to,Taito-ku,90564,94941,175928,211444,20.19%
일본,Tokyo-to,Sumida-ku,130870,133670,247606,272085,9.89%
일본,Tokyo-to,Koto-ku,249117,243710,460819,524310,13.78%
일본,Tokyo-to,Shinagawa-ku,192885,203979,365302,422488,15.65%
일본,Tokyo-to,Meguro-ku,126703,120716,268330,288088,7.36%
일본,Tokyo-to,Ota-ku,353914,359018,693373,748081,7.89%
일본,Tokyo-to,Setagaya-ku,414582,406360,877138,943664,7.58%
일본,Tokyo-to,Shibuya-ku,96214,96461,204492,243883,19.26%
일본,Tokyo-to,Nakano-ku,157559,146135,314750,344880,9.57%
일본,Tokyo-to,Suginami-ku,248401,261174,549569,591108,7.56%
일본,Tokyo-to,Toshima-ku,134947,125884,284678,301599,5.94%
일본,Tokyo-to,Kita-ku,163088,155923,335544,355213,5.86%
일본,Tokyo-to,Arakawa-ku,103341,99906,203296,217475,6.97%
일본,Tokyo-to,Itabashi-ku,255906,246695,535824,584483,9.08%
일본,Tokyo-to,Nerima-ku,339514,333871,716124,752608,5.09%
일본,Tokyo-to,Adachi-ku,324719,286229,683426,695043,1.70%
일본,Tokyo-to,Katsushika-ku,216574,205163,442586,453093,2.37%
일본,Tokyo-to,Edogawa-ku,325024,316798,678967,697932,2.79%
일본,Tokyo-to,Hachioji-shi,270409,250037,580053,579355,-0.12%
일본,Tokyo-to,Tachikawa-shi,86093,78991,179668,183581,2.18%
일본,Tokyo-to,Musashino-shi,68336,66672,138734,150149,8.23%
일본,Tokyo-to,Mitaka-shi,90798,85642,186083,195391,5.00%
일본,Tokyo-to,Ome-shi,64812,59156,139339,133535,-4.17%
일본,Tokyo-to,Fuchu-shi,127779,121278,255506,262790,2.85%
일본,Tokyo-to,Akishima-shi,58737,53914,112297,113949,1.47%
일본,Tokyo-to,Chofu-shi,109407,105580,223593,242614,8.51%
일본,Tokyo-to,Machida-shi,195791,190017,426987,431079,0.96%
일본,Tokyo-to,Koganei-shi,56669,56174,118852,126074,6.08%
일본,Tokyo-to,Kodaira-shi,86299,82224,187035,198739,6.26%
일본,Tokyo-to,Hino-shi,86705,81704,180052,190435,5.77%
일본,Tokyo-to,Higashimurayama-shi,69603,66735,153557,151815,-1.13%
일본,Tokyo-to,Kokubunji-shi,58485,56873,120650,129242,7.12%
일본,Tokyo-to,Kunitachi-shi,35466,35547,75510,77130,2.15%
일본,Tokyo-to,Fussa-shi,29776,24271,59796,56414,-5.66%
일본,Tokyo-to,Komae-shi,38821,39852,78751,84772,7.65%
일본,Tokyo-to,Higashiyamato-shi,40682,38361,83068,83901,1.00%
일본,Tokyo-to,Kiyose-shi,35184,32141,74104,76208,2.84%
일본,Tokyo-to,Higashikurume-shi,58633,49797,116546,115271,-1.09%
일본,Tokyo-to,Musashimurayama-shi,34431,27959,70053,70829,1.11%
일본,Tokyo-to,Tama-shi,70891,67276,147648,146951,-0.47%
일본,Tokyo-to,Inagi-shi,41829,42905,84835,93151,9.80%
일본,Tokyo-to,Hamura-shi,29331,25120,57032,54326,-4.74%
일본,Tokyo-to,Akiruno-shi,38318,36656,80868,79292,-1.95%
일본,Tokyo-to,Nishitokyo-shi,94238,91766,196511,207388,5.54%
일본,Tokyo-to,Mizuho-machi,17469,15446,33497,31765,-5.17%
일본,Tokyo-to,Hinode-machi,7920,6839,16650,16958,1.85%
일본,Tokyo-to,Hinohara-mura,1224,962,2558,2003,-21.70%
일본,Tokyo-to,Okutama-machi,2749,2083,6045,4750,-21.42%
일본,Tokyo-to,Oshima-machi,4307,3763,8461,7102,-16.06%
일본,Tokyo-to,Toshima-mura,246,240,341,327,-4.11%
일본,Tokyo-to,Niijima-mura,1490,1420,2883,2441,-15.33%
일본,Tokyo-to,Kouzushima-mura,1095,1081,1889,1855,-1.80%
일본,Tokyo-to,Miyake-mura,1541,1298,2676,2273,-15.06%
일본,Tokyo-to,Mikurajima-mura,234,220,348,323,-7.18%
일본,Tokyo-to,Hachijo-machi,4407,3777,8231,7042,-14.45%
일본,Tokyo-to,Aogashima-mura,140,133,201,169,-15.92%
일본,Tokyo-to,Ogasawara-mura,1966,2137,2785,2929,5.17%
일본,Kanagawa-ken,Yokohama-shi,1803113,1750694,3688773,3777491,2.41%
일본,Kanagawa-ken,Kawasaki-shi,673411,741499,1425512,1538262,7.91%
일본,Kanagawa-ken,Sagamihara-shi,350019,335975,717544,725493,1.11%
일본,Kanagawa-ken,Yokosuka-shi,191970,179783,418325,388078,-7.23%
일본,Kanagawa-ken,Hiratsuka-shi,133445,115572,260780,258422,-0.90%
일본,Kanagawa-ken,Kamakura-shi,76630,78387,174314,172710,-0.92%
일본,Kanagawa-ken,Fujisawa-shi,198614,205578,409657,436905,6.65%
일본,Kanagawa-ken,Odawara-shi,102145,91420,198327,188856,-4.78%
일본,Kanagawa-ken,Chigasaki-shi,113836,109245,235081,242389,3.11%
일본,Kanagawa-ken,Zushi-shi,26723,25904,58302,57060,-2.13%
일본,Kanagawa-ken,Miura-shi,24463,20223,48352,42069,-12.99%
일본,Kanagawa-ken,Hadano-shi,82200,75102,170145,162439,-4.53%
일본,Kanagawa-ken,Atsugi-shi,114713,106832,224420,223705,-0.32%
일본,Kanagawa-ken,Yamato-shi,109438,104115,228186,239169,4.81%
일본,Kanagawa-ken,Isehara-shi,52753,48499,101039,101780,0.73%
일본,Kanagawa-ken,Ebina-shi,63378,64000,127707,136516,6.90%
일본,Kanagawa-ken,Zama-shi,63427,58491,129436,132325,2.23%
일본,Kanagawa-ken,Minamiashigara-shi,22286,20385,44020,40841,-7.22%
일본,Kanagawa-ken,Ayase-shi,41752,37594,83167,83913,0.90%
일본,Kanagawa-ken,Hayama-machi,15152,14443,32766,31665,-3.36%
일본,Kanagawa-ken,Samukawa-machi,24779,24060,47672,48348,1.42%
일본,Kanagawa-ken,Oiso-machi,15949,14876,33032,31634,-4.23%
일본,Kanagawa-ken,Ninomiya-machi,14100,12884,29522,27564,-6.63%
일본,Kanagawa-ken,Nakai-machi,5291,4671,10010,9300,-7.09%
일본,Kanagawa-ken,Oi-machi,9394,8648,17972,17129,-4.69%
일본,Kanagawa-ken,Matsuda-machi,6068,5523,11676,10836,-7.19%
일본,Kanagawa-ken,Yamakita-machi,6189,5103,11764,9761,-17.03%
일본,Kanagawa-ken,Kaisei-machi,8261,9359,16369,18329,11.97%
일본,Kanagawa-ken,Hakone-machi,8792,6401,13853,11293,-18.48%
일본,Kanagawa-ken,Manazuru-machi,4226,3265,8212,6722,-18.14%
일본,Kanagawa-ken,Yugawara-machi,13384,11143,26848,23426,-12.75%
일본,Kanagawa-ken,Aikawa-machi,22575,20801,42089,39869,-5.27%
일본,Kanagawa-ken,Kiyokawa-mura,1723,1396,3459,3038,-12.17%
일본,Niigata-ken,Niigata-shi,410348,391556,811901,789275,-2.79%
일본,Niigata-ken,Nagaoka-shi,146548,133468,282674,266936,-5.57%
일본,Niigata-ken,Sanjo-shi,54688,51102,102292,94642,-7.48%
일본,Niigata-ken,Kashiwazaki-shi,46510,40502,91451,81526,-10.85%
일본,Niigata-ken,Shibata-shi,51816,49275,101202,94927,-6.20%
일본,Niigata-ken,Ojiya-shi,20562,17728,38600,34096,-11.67%
일본,Niigata-ken,Kamo-shi,15540,13318,29762,25441,-14.52%
일본,Niigata-ken,Tokamachi-shi,31409,27021,58911,49820,-15.43%
일본,Niigata-ken,Mitsuke-shi,22007,20892,41862,39237,-6.27%
일본,Niigata-ken,Murakami-shi,33084,29579,66427,57418,-13.56%
일본,Niigata-ken,Tsubame-shi,45184,42853,81876,77201,-5.71%
일본,Niigata-ken,Itoigawa-shi,24096,20558,47702,40765,-14.54%
일본,Niigata-ken,Myoko-shi,18163,15660,35457,30383,-14.31%
일본,Niigata-ken,Gosen-shi,28392,24891,54550,47625,-12.69%
일본,Niigata-ken,Joetsu-shi,104515,97074,203899,188047,-7.77%
일본,Niigata-ken,Agano-shi,24025,21461,45560,40696,-10.68%
일본,Niigata-ken,Sado-shi,33178,27001,62727,51492,-17.91%
일본,Niigata-ken,Uonuma-shi,21092,18520,40361,34483,-14.56%
일본,Niigata-ken,Minamiuonuma-shi,32445,29645,61624,54851,-10.99%
일본,Niigata-ken,Tainai-shi,16127,14568,31424,28509,-9.28%
일본,Niigata-ken,Seiro-machi,7204,7614,13724,14259,3.90%
일본,Niigata-ken,Yahiko-mura,4712,4273,8582,7705,-10.22%
일본,Niigata-ken,Tagami-machi,6562,5750,12791,11227,-12.23%
일본,Niigata-ken,Aga-machi,5928,4668,13303,9965,-25.09%
일본,Niigata-ken,Izumozaki-machi,2409,2072,4907,4113,-16.18%
일본,Niigata-ken,Yuzawa-machi,4483,4035,8396,7767,-7.49%
일본,Niigata-ken,Tsunan-machi,5884,5022,10881,8989,-17.39%
일본,Niigata-ken,Kariwa-mura,2628,2294,4800,4380,-8.75%
일본,Niigata-ken,Sekikawa-mura,3298,2737,6438,5144,-20.10%
일본,Niigata-ken,Awashimaura-mura,292,264,366,353,-3.55%
일본,Toyama-ken,Toyama-shi,219482,217057,421953,413938,-1.90%
일본,Toyama-ken,Takaoka-shi,92391,86921,176061,166393,-5.49%
일본,Toyama-ken,Uozu-shi,24142,20181,44959,40535,-9.84%
일본,Toyama-ken,Himi-shi,26759,22857,51726,43950,-15.03%
일본,Toyama-ken,Namerikawa-shi,18010,17808,33676,32349,-3.94%
일본,Toyama-ken,Kurobe-shi,22568,21155,41852,39638,-5.29%
일본,Toyama-ken,Tonami-shi,27277,26288,49410,48154,-2.54%
일본,Toyama-ken,Oyabe-shi,17170,15575,32067,28983,-9.62%
일본,Toyama-ken,Nanto-shi,29553,26175,54724,47937,-12.40%
일본,Toyama-ken,Imizu-shi,49444,47999,93588,90742,-3.04%
일본,Toyama-ken,Funahashi-mura,1565,1781,2967,3132,5.56%
일본,Toyama-ken,Kamiichi-machi,11737,10238,21965,19351,-11.90%
일본,Toyama-ken,Tateyama-machi,14910,13519,27466,24792,-9.74%
일본,Toyama-ken,Nyuzen-machi,14516,12546,27182,23839,-12.30%
일본,Toyama-ken,Asahi-machi,6889,5580,13651,11081,-18.83%
일본,Ishikawa-ken,Kanazawa-shi,241253,229691,462361,463254,0.19%
일본,Ishikawa-ken,Nanao-shi,30418,25811,57900,50300,-13.13%
일본,Ishikawa-ken,Komatsu-shi,58686,56606,108433,106216,-2.04%
일본,Ishikawa-ken,Wajima-shi,14439,11547,29858,24608,-17.58%
일본,Ishikawa-ken,Suzu-shi,7843,6181,16300,12929,-20.68%
일본,Ishikawa-ken,Kaga-shi,39522,33122,71887,63220,-12.06%
일본,Ishikawa-ken,Hakui-shi,11552,10266,23032,20407,-11.40%
일본,Ishikawa-ken,Kahoku-shi,18437,18610,34651,34889,0.69%
일본,Ishikawa-ken,Hakusan-shi,60507,60091,110459,110408,-0.05%
일본,Ishikawa-ken,Nomi-shi,25901,26112,48680,48523,-0.32%
일본,Ishikawa-ken,Nonoichi-shi,27352,29632,51885,57238,10.32%
일본,Ishikawa-ken,Kawakita-machi,3327,3277,6147,6135,-0.20%
일본,Ishikawa-ken,Tsubata-machi,19832,20051,36940,36957,0.05%
일본,Ishikawa-ken,Uchinada-machi,14363,13386,26927,26574,-1.31%
일본,Ishikawa-ken,Shika-machi,11294,9450,22216,18630,-16.14%
일본,Ishikawa-ken,Hodatsushimizu-cho,7054,6292,14277,12121,-15.10%
일본,Ishikawa-ken,Nakanoto-machi,9533,8453,18535,16540,-10.76%
일본,Ishikawa-ken,Anamizu-machi,4512,3593,9735,7890,-18.95%
일본,Ishikawa-ken,Noto-cho,9685,7580,19565,15687,-19.82%
일본,Fukui-ken,Fukui-shi,138303,138191,266796,262328,-1.67%
일본,Fukui-ken,Tsuruga-shi,35269,33047,67760,64264,-5.16%
일본,Fukui-ken,Obama-shi,16262,14535,31340,28991,-7.50%
일본,Fukui-ken,Ono-shi,19178,17386,35291,31286,-11.35%
일본,Fukui-ken,Katsuyama-shi,13479,11795,25466,22150,-13.02%
일본,Fukui-ken,Sabae-shi,35808,35931,67450,68302,1.26%
일본,Fukui-ken,Awara-shi,16497,14816,29989,27524,-8.22%
일본,Fukui-ken,Echizen-shi,44626,44092,85614,80611,-5.84%
일본,Fukui-ken,Sakai-shi,49840,47603,91900,88481,-3.72%
일본,Fukui-ken,Eiheiji-cho,10851,10256,20647,18965,-8.15%
일본,Fukui-ken,Ikeda-cho,1442,1325,3046,2423,-20.45%
일본,Fukui-ken,Minamiechizen-cho,6068,5308,11551,10002,-13.41%
일본,Fukui-ken,Echizen-cho,12297,10702,23160,20118,-13.13%
일본,Fukui-ken,Mihama-cho,5698,5062,10563,9179,-13.10%
일본,Fukui-ken,Takahama-cho,5959,5666,11062,10326,-6.65%
일본,Fukui-ken,Ohi-cho,4364,4332,8580,7910,-7.81%
일본,Fukui-ken,Wakasa-cho,8536,7419,16099,14003,-13.02%
일본,Yamanashi-ken,Kofu-shi,95537,91516,198992,189591,-4.72%
일본,Yamanashi-ken,Fujiyoshida-shi,26607,24276,50619,46530,-8.08%
일본,Yamanashi-ken,Tsuru-shi,16379,15132,33588,31016,-7.66%
일본,Yamanashi-ken,Yamanashi-shi,19612,17649,36832,33435,-9.22%
일본,Yamanashi-ken,Otsuki-shi,13494,10634,28120,22512,-19.94%
일본,Yamanashi-ken,Nirasaki-shi,16518,15598,32477,29067,-10.50%
일본,Yamanashi-ken,Minamiarupusu-shi,38720,37088,72635,69459,-4.37%
일본,Yamanashi-ken,Hokuto-shi,25012,22112,46968,44053,-6.21%
일본,Yamanashi-ken,Kai-shi,38710,38006,73807,75313,2.04%
일본,Yamanashi-ken,Fuefuki-shi,38141,36473,70529,66947,-5.08%
일본,Yamanashi-ken,Uenohara-shi,13303,11585,27114,22669,-16.39%
일본,Yamanashi-ken,Koshu-shi,18818,15904,33927,29237,-13.82%
일본,Yamanashi-ken,Chuo-shi,16094,15684,31322,31216,-0.34%
일본,Yamanashi-ken,Ichikawamisato-cho,8564,7294,17111,14700,-14.09%
일본,Yamanashi-ken,Hayakawa-cho,551,609,1246,1098,-11.88%
일본,Yamanashi-ken,Minobu-cho,6842,5177,14462,10663,-26.27%
일본,Yamanashi-ken,Nambu-cho,4297,3631,9011,7156,-20.59%
일본,Yamanashi-ken,Fujikawa-cho,8409,7387,16307,14219,-12.80%
일본,Yamanashi-ken,Showa-cho,9350,10895,17653,20909,18.44%
일본,Yamanashi-ken,Doshi-mura,1047,904,1919,1607,-16.26%
일본,Yamanashi-ken,Nishikatsura-cho,2409,2204,4541,4041,-11.01%
일본,Yamanashi-ken,Oshino-mura,4804,5532,8635,9237,6.97%
일본,Yamanashi-ken,Yamanakako-mura,2897,2834,5324,5179,-2.72%
일본,Yamanashi-ken,Narusawa-mura,1666,1575,2964,2824,-4.72%
일본,Yamanashi-ken,Fujikawaguchiko-machi,13395,14589,25471,26082,2.40%
일본,Yamanashi-ken,Kosuge-mura,403,340,816,684,-16.18%
일본,Yamanashi-ken,Tabayama-mura,304,275,685,530,-22.63%
일본,Nagano-ken,Nagano-shi,204752,191176,381511,372760,-2.29%
일본,Nagano-ken,Matsumoto-shi,128900,122895,243037,241145,-0.78%
일본,Nagano-ken,Ueda-shi,81863,78141,159597,154055,-3.47%
일본,Nagano-ken,Okaya-shi,26992,24599,52841,47790,-9.56%
일본,Nagano-ken,Iida-shi,57429,52917,105335,98164,-6.81%
일본,Nagano-ken,Suwa-shi,27728,25463,51200,48729,-4.83%
일본,Nagano-ken,Suzaka-shi,27685,25764,52168,49559,-5.00%
일본,Nagano-ken,Komoro-shi,23084,20075,43997,40991,-6.83%
일본,Nagano-ken,Ina-shi,38228,35719,71093,66125,-6.99%
일본,Nagano-ken,Komagane-shi,17889,17429,33693,32202,-4.43%
일본,Nagano-ken,Nakano-shi,26441,24037,45638,42338,-7.23%
일본,Nagano-ken,Omachi-shi,15674,12619,29801,26029,-12.66%
일본,Nagano-ken,Iiyama-shi,12834,10979,23545,19539,-17.01%
일본,Nagano-ken,Chino-shi,30653,28492,56391,56400,0.02%
일본,Nagano-ken,Shiojiri-shi,37882,37005,67670,67241,-0.63%
일본,Nagano-ken,Saku-shi,53017,48486,100552,98199,-2.34%
일본,Nagano-ken,Chikuma-shi,32331,29661,62068,58852,-5.18%
일본,Nagano-ken,Tomi-shi,16570,15485,30696,30122,-1.87%
일본,Nagano-ken,Azumino-shi,51972,49621,96479,94222,-2.34%
일본,Nagano-ken,Koumi-machi,2754,2358,5180,4353,-15.97%
일본,Nagano-ken,Kawakami-mura,3487,3141,4972,4344,-12.63%
일본,Nagano-ken,Minamimaki-mura,2244,2155,3528,3242,-8.11%
일본,Nagano-ken,Minamiaiki-mura,538,518,1121,962,-14.18%
일본,Nagano-ken,Kitaaiki-mura,428,391,842,752,-10.69%
일본,Nagano-ken,Sakuho-machi,6320,5357,12069,10218,-15.34%
일본,Nagano-ken,Karuizawa-machi,10103,8770,19018,19188,0.89%
일본,Nagano-ken,Miyota-machi,8113,8150,14738,15555,5.54%
일본,Nagano-ken,Tateshina-machi,4503,3765,7707,6612,-14.21%
일본,Nagano-ken,Aoki-mura,2232,2048,4609,4121,-10.59%
일본,Nagano-ken,Nagawa-machi,3350,2973,6780,5600,-17.40%
일본,Nagano-ken,Shimosuwa-machi,11087,9492,21532,19155,-11.04%
일본,Nagano-ken,Fujimi-machi,8279,7438,15338,14084,-8.18%
일본,Nagano-ken,Hara-mura,4457,4294,7573,7680,1.41%
일본,Nagano-ken,Tatsuno-machi,10659,9515,20909,18555,-11.26%
일본,Nagano-ken,Minowa-machi,14562,13145,26214,24989,-4.67%
일본,Nagano-ken,Iijima-machi,5574,5092,9902,9004,-9.07%
일본,Nagano-ken,Minamiminowa-mura,7965,8505,14543,15797,8.62%
일본,Nagano-ken,Nakagawa-mura,2946,2751,5074,4651,-8.34%
일본,Nagano-ken,Miyada-mura,4758,4754,8974,8569,-4.51%
일본,Nagano-ken,Matsukawa-machi,7749,7473,13676,12530,-8.38%
일본,Nagano-ken,Takamori-machi,7372,7161,13216,12811,-3.06%
일본,Nagano-ken,Anan-cho,2534,2168,5455,4299,-21.19%
일본,Nagano-ken,Achi-mura,3819,3415,7036,6068,-13.76%
일본,Nagano-ken,Hiraya-mura,256,217,563,387,-31.26%
일본,Nagano-ken,Neba-mura,568,462,1129,852,-24.53%
일본,Nagano-ken,Shimojo-mura,2295,2069,4200,3545,-15.60%
일본,Nagano-ken,Urugi-mura,352,310,656,548,-16.46%
일본,Nagano-ken,Tenryu-mura,726,492,1657,1178,-28.91%
일본,Nagano-ken,Yasuoka-mura,929,825,1910,1542,-19.27%
일본,Nagano-ken,Takagi-mura,3756,3341,6692,5973,-10.74%
일본,Nagano-ken,Toyooka-mura,3918,3833,6819,6426,-5.76%
일본,Nagano-ken,Oshika-mura,550,622,1160,1023,-11.81%
일본,Nagano-ken,Agematsu-machi,2595,2210,5245,4131,-21.24%
일본,Nagano-ken,Nagiso-machi,2404,2077,4810,3915,-18.61%
일본,Nagano-ken,Kiso-mura,1608,1441,3134,2692,-14.10%
일본,Nagano-ken,Otaki-mura,504,421,965,715,-25.91%
일본,Nagano-ken,Okuwa-mura,2021,1876,4145,3439,-17.03%
일본,Nagano-ken,Kiso-machi,6699,5799,12743,10584,-16.94%
일본,Nagano-ken,Omi-mura,1513,1310,2970,2593,-12.69%
일본,Nagano-ken,Ikusaka-mura,965,914,1953,1639,-16.08%
일본,Nagano-ken,Yamagata-mura,4851,4647,8425,8400,-0.30%
일본,Nagano-ken,Asahi-mura,2691,2510,4741,4279,-9.74%
일본,Nagano-ken,Chikuhoku-mura,2822,2148,5172,4149,-19.78%
일본,Nagano-ken,Ikeda-machi,5278,4834,10329,9382,-9.17%
일본,Nagano-ken,Matsukawa-mura,5414,5268,10093,9599,-4.89%
일본,Nagano-ken,Hakuba-mura,5287,4567,9205,8575,-6.84%
일본,Nagano-ken,Otari-mura,1790,1393,3221,2647,-17.82%
일본,Nagano-ken,Sakaki-machi,8123,7475,15730,14004,-10.97%
일본,Nagano-ken,Obuse-machi,6505,6055,11072,10660,-3.72%
일본,Nagano-ken,Takayama-mura,4317,3853,7563,6617,-12.51%
일본,Nagano-ken,Yamanouchi-machi,7984,6599,13678,11352,-17.01%
일본,Nagano-ken,Kijimadaira-mura,2680,2384,4939,4375,-11.42%
일본,Nagano-ken,Nozawaonsen-mura,2123,1844,3853,3279,-14.90%
일본,Nagano-ken,Shinano-machi,4888,4277,9238,7739,-16.23%
일본,Nagano-ken,Ogawa-mura,1485,1240,3041,2215,-27.16%
일본,Nagano-ken,Iizuna-machi,7067,6012,11865,10296,-13.22%
일본,Nagano-ken,Sakae-mura,1162,899,2215,1660,-25.06%
일본,Gifu-ken,Gifu-shi,213199,201314,413136,402557,-2.56%
일본,Gifu-ken,Ogaki-shi,82985,80153,161160,158286,-1.78%
일본,Gifu-ken,Takayama-shi,51362,47361,92747,84419,-8.98%
일본,Gifu-ken,Tajimi-shi,58599,53364,112595,106732,-5.21%
일본,Gifu-ken,Seki-shi,48704,45106,91418,85283,-6.71%
일본,Gifu-ken,Nakatsugawa-shi,40620,39498,80910,76570,-5.36%
일본,Gifu-ken,Mino-shi,12216,10355,22629,19247,-14.95%
