CNTRY,admin1,admin2,fdac10,fdac20,pop10,pop20,rate
일본,Gifu-ken,Kasamatsu-cho,83,59,22809,22208,-2.63%
일본,Gifu-ken,Yoro-cho,127,102,31332,26882,-14.20%
일본,Gifu-ken,Tarui-cho,87,83,28505,26402,-7.38%
일본,Gifu-ken,Sekigahara-cho,37,26,8096,6610,-18.35%
일본,Gifu-ken,Godo-cho,81,67,20065,18585,-7.38%
일본,Gifu-ken,Wanouchi-cho,27,19,10028,9654,-3.73%
일본,Gifu-ken,Anpachi-cho,48,41,15271,14355,-6.00%
일본,Gifu-ken,Ibigawa-cho,128,94,23784,19529,-17.89%
일본,Gifu-ken,Ono-cho,84,60,23859,22041,-7.62%
일본,Gifu-ken,Ikeda-cho,114,109,24980,23360,-6.49%
일본,Gifu-ken,Kitagata-cho,159,130,18395,18139,-1.39%
일본,Gifu-ken,Sakahogi-cho,32,27,8361,8071,-3.47%
일본,Gifu-ken,Tomika-cho,18,17,5516,5626,1.99%
일본,Gifu-ken,Kawabe-cho,38,34,10593,9860,-6.92%
일본,Gifu-ken,Hichiso-cho,18,14,4484,3402,-24.13%
일본,Gifu-ken,Yaotsu-cho,48,44,12045,10195,-15.36%
일본,Gifu-ken,Shirakawa-cho,41,33,9530,7412,-22.22%
일본,Gifu-ken,Higashishirakawa-mura,15,16,2514,2016,-19.81%
일본,Gifu-ken,Mitake-cho,69,66,18824,17516,-6.95%
일본,Gifu-ken,Shirakawa-mura,76,87,1733,1511,-12.81%
일본,Shizuoka-ken,Shizuoka-shi,4502,3808,716197,693389,-3.18%
일본,Shizuoka-ken,Hamamatsu-shi,4705,4081,800866,790718,-1.27%
일본,Shizuoka-ken,Numazu-shi,2369,1877,202304,189386,-6.39%
일본,Shizuoka-ken,Atami-shi,934,630,39611,34208,-13.64%
일본,Shizuoka-ken,Mishima-shi,939,779,111838,107783,-3.63%
일본,Shizuoka-ken,Fujinomiya-shi,975,737,132001,128105,-2.95%
일본,Shizuoka-ken,Ito-shi,1440,1004,71437,65491,-8.32%
일본,Shizuoka-ken,Shimada-shi,565,462,100276,95719,-4.54%
일본,Shizuoka-ken,Fuji-shi,3750,3411,254027,245392,-3.40%
일본,Shizuoka-ken,Iwata-shi,1474,1429,168625,166672,-1.16%
일본,Shizuoka-ken,Yaizu-shi,1259,1708,143249,136845,-4.47%
일본,Shizuoka-ken,Kakegawa-shi,1338,1273,116363,114954,-1.21%
일본,Shizuoka-ken,Fujieda-shi,815,663,142151,141342,-0.57%
일본,Shizuoka-ken,Gotemba-shi,1373,1511,89030,86614,-2.71%
일본,Shizuoka-ken,Fukuroi-shi,496,433,84846,87864,3.56%
일본,Shizuoka-ken,Shimoda-shi,1450,1032,25013,20183,-19.31%
일본,Shizuoka-ken,Susono-shi,268,209,54546,50911,-6.66%
일본,Shizuoka-ken,Kosai-shi,492,514,60107,57885,-3.70%
일본,Shizuoka-ken,Izu-shi,469,413,34202,28190,-17.58%
일본,Shizuoka-ken,Omaezaki-shi,380,301,34700,31103,-10.37%
일본,Shizuoka-ken,Kikugawa-shi,434,387,47041,47789,1.59%
일본,Shizuoka-ken,Izunokuni-shi,491,362,49269,46804,-5.00%
일본,Shizuoka-ken,Makinohara-shi,333,259,49019,43502,-11.25%
일본,Shizuoka-ken,Higashiizu-cho,191,140,14064,11488,-18.32%
일본,Shizuoka-ken,Kawazu-cho,177,128,7998,6870,-14.10%
일본,Shizuoka-ken,Minamiizu-cho,693,991,9516,7877,-17.22%
일본,Shizuoka-ken,Matsuzaki-cho,160,125,7653,6038,-21.10%
일본,Shizuoka-ken,Nishiizu-cho,852,700,9469,7090,-25.12%
일본,Shizuoka-ken,Kannami-cho,203,169,38571,36794,-4.61%
일본,Shizuoka-ken,Shimizu-cho,208,204,32302,31710,-1.83%
일본,Shizuoka-ken,Nagaizumi-cho,301,218,40763,43336,6.31%
일본,Shizuoka-ken,Oyama-cho,119,103,20629,18568,-9.99%
일본,Shizuoka-ken,Yoshida-cho,131,181,29815,28919,-3.01%
일본,Shizuoka-ken,Kawanehon-cho,74,77,8074,6206,-23.14%
일본,Shizuoka-ken,Mori-machi,55,41,19435,17457,-10.18%
일본,Aichi-ken,Nagoya-shi,19859,15297,2263894,2332176,3.02%
일본,Aichi-ken,Toyohashi-shi,2496,2178,376665,371920,-1.26%
일본,Aichi-ken,Okazaki-shi,1977,1653,372357,384654,3.30%
일본,Aichi-ken,Ichinomiya-shi,2125,1679,378566,380073,0.40%
일본,Aichi-ken,Seto-shi,525,397,132224,127792,-3.35%
일본,Aichi-ken,Handa-shi,670,614,118828,117884,-0.79%
일본,Aichi-ken,Kasugai-shi,1511,1140,305569,308681,1.02%
일본,Aichi-ken,Toyokawa-shi,864,657,181928,184661,1.50%
일본,Aichi-ken,Tsushima-shi,353,275,65258,60942,-6.61%
일본,Aichi-ken,Hekinan-shi,305,243,72018,72458,0.61%
일본,Aichi-ken,Kariya-shi,812,745,145781,153834,5.52%
일본,Aichi-ken,Toyota-shi,2129,1686,421487,422330,0.20%
일본,Aichi-ken,Anjo-shi,868,735,178691,187990,5.20%
일본,Aichi-ken,Nishio-shi,745,702,165298,169046,2.27%
일본,Aichi-ken,Gamagori-shi,720,572,82249,79538,-3.30%
일본,Aichi-ken,Inuyama-shi,958,1033,75198,73090,-2.80%
일본,Aichi-ken,Tokoname-shi,268,300,54858,58710,7.02%
일본,Aichi-ken,Konan-shi,501,370,99730,98255,-1.48%
일본,Aichi-ken,Komaki-shi,1087,940,147132,148831,1.15%
일본,Aichi-ken,Inazawa-shi,837,601,136442,134751,-1.24%
일본,Aichi-ken,Shinshiro-shi,236,201,49864,44355,-11.05%
일본,Aichi-ken,Tokai-shi,599,575,107690,113787,5.66%
일본,Aichi-ken,Obu-shi,407,377,85249,93123,9.24%
일본,Aichi-ken,Chita-shi,697,562,84768,84364,-0.48%
일본,Aichi-ken,Chiryu-shi,336,235,68398,72193,5.55%
일본,Aichi-ken,Owariasahi-shi,350,258,81140,83144,2.47%
일본,Aichi-ken,Takahama-shi,133,123,44027,46106,4.72%
일본,Aichi-ken,Iwakura-shi,266,222,47340,47983,1.36%
일본,Aichi-ken,Toyoake-shi,302,220,69745,69295,-0.65%
일본,Aichi-ken,Nisshin-shi,339,330,84237,91520,8.65%
일본,Aichi-ken,Tahara-shi,352,299,64119,59360,-7.42%
일본,Aichi-ken,Aisai-shi,213,179,64978,60829,-6.39%
일본,Aichi-ken,Kiyosu-shi,312,223,65757,67352,2.43%
일본,Aichi-ken,Kitanagoya-shi,346,292,81571,86385,5.90%
일본,Aichi-ken,Yatomi-shi,203,184,43272,43025,-0.57%
일본,Aichi-ken,Miyoshi-shi,325,283,60098,61952,3.08%
일본,Aichi-ken,Ama-shi,306,185,86714,86126,-0.68%
일본,Aichi-ken,Nagakute-shi,197,216,52022,60162,15.65%
일본,Aichi-ken,Togo-cho,106,125,41851,43903,4.90%
일본,Aichi-ken,Toyoyama-cho,119,94,14405,15613,8.39%
일본,Aichi-ken,Oguchi-cho,105,74,22446,24305,8.28%
일본,Aichi-ken,Fuso-cho,165,137,33558,34133,1.71%
일본,Aichi-ken,Oharu-cho,104,84,29891,32399,8.39%
일본,Aichi-ken,Kanie-cho,382,284,36688,37338,1.77%
일본,Aichi-ken,Tobishima-mura,40,30,4525,4575,1.10%
일본,Aichi-ken,Agui-cho,117,114,25466,28383,11.45%
일본,Aichi-ken,Higashiura-cho,132,131,49800,49596,-0.41%
일본,Aichi-ken,Minamichita-cho,785,615,20549,16617,-19.13%
일본,Aichi-ken,Mihama-cho,108,92,25178,22496,-10.65%
일본,Aichi-ken,Taketoyo-cho,192,151,42408,43535,2.66%
일본,Aichi-ken,Kota-cho,155,112,37930,42449,11.91%
일본,Aichi-ken,Shitara-cho,46,31,5769,4437,-23.09%
일본,Aichi-ken,Toei-cho,22,25,3757,2942,-21.69%
일본,Aichi-ken,Toyone-mura,17,8,1336,1017,-23.88%
일본,Mie-ken,Tsu-shi,1441,1287,285746,274537,-3.92%
일본,Mie-ken,Yokkaichi-shi,1939,1491,307766,305424,-0.76%
일본,Mie-ken,Ise-shi,859,820,130271,122765,-5.76%
일본,Mie-ken,Matsusaka-shi,1333,1010,168017,159145,-5.28%
일본,Mie-ken,Kuwana-shi,1618,1473,140290,138613,-1.20%
일본,Mie-ken,Suzuka-shi,1068,865,199293,195670,-1.82%
일본,Mie-ken,Nabari-shi,404,336,80284,76387,-4.85%
일본,Mie-ken,Owase-shi,257,167,20033,16252,-18.87%
일본,Mie-ken,Kameyama-shi,219,183,51023,49835,-2.33%
일본,Mie-ken,Toba-shi,804,625,21435,17525,-18.24%
일본,Mie-ken,Kumano-shi,213,182,19662,15965,-18.80%
일본,Mie-ken,Inabe-shi,451,479,45684,44973,-1.56%
일본,Mie-ken,Shima-shi,1659,1058,54694,46057,-15.79%
일본,Mie-ken,Iga-shi,492,416,97207,88766,-8.68%
일본,Mie-ken,Kisosaki-cho,25,17,6855,6023,-12.14%
일본,Mie-ken,Toin-cho,155,174,25661,25784,0.48%
일본,Mie-ken,Komono-cho,184,154,39978,40559,1.45%
일본,Mie-ken,Asahi-cho,46,38,9626,11021,14.49%
일본,Mie-ken,Kawagoe-cho,54,47,14003,15123,8.00%
일본,Mie-ken,Taki-cho,46,59,15438,14021,-9.18%
일본,Mie-ken,Meiwa-cho,71,63,22833,22445,-1.70%
일본,Mie-ken,Odai-cho,62,66,10416,8668,-16.78%
일본,Mie-ken,Tamaki-cho,38,51,15297,15041,-1.67%
일본,Mie-ken,Watarai-cho,23,24,8692,7847,-9.72%
일본,Mie-ken,Taiki-cho,137,82,9846,7815,-20.63%
일본,Mie-ken,Minamiise-cho,120,101,14791,10989,-25.70%
일본,Mie-ken,Kihoku-cho,378,296,18611,14604,-21.53%
일본,Mie-ken,Mihama-cho,48,34,9376,8079,-13.83%
일본,Mie-ken,Kiho-cho,42,33,11896,10321,-13.24%
일본,Shiga-ken,Otsu-shi,1413,1229,337634,345070,2.20%
일본,Shiga-ken,Hikone-shi,672,616,112156,113647,1.33%
일본,Shiga-ken,Nagahama-shi,621,554,124131,113636,-8.45%
일본,Shiga-ken,Omihachiman-shi,681,627,81738,81122,-0.75%
일본,Shiga-ken,Kusatsu-shi,741,715,130874,143913,9.96%
일본,Shiga-ken,Moriyama-shi,319,294,76560,83236,8.72%
일본,Shiga-ken,Ritto-shi,348,201,63655,68820,8.11%
일본,Shiga-ken,Koka-shi,416,445,92704,88358,-4.69%
일본,Shiga-ken,Yasu-shi,229,215,49955,50513,1.12%
일본,Shiga-ken,Konan-shi,276,230,54614,54460,-0.28%
일본,Shiga-ken,Takashima-shi,310,346,52486,46377,-11.64%
일본,Shiga-ken,Higashiomi-shi,493,415,115479,112819,-2.30%
일본,Shiga-ken,Maibara-shi,124,122,40060,37225,-7.08%
일본,Shiga-ken,Hino-cho,75,85,22870,20964,-8.33%
일본,Shiga-ken,Ryuo-cho,54,58,12916,11789,-8.73%
일본,Shiga-ken,Aisho-cho,63,66,20118,20893,3.85%
일본,Shiga-ken,Toyosato-cho,47,29,7566,7132,-5.74%
일본,Shiga-ken,Kora-cho,19,19,7500,6362,-15.17%
일본,Shiga-ken,Taga-cho,43,54,7761,7274,-6.27%
일본,Kyoto-fu,Kyoto-shi,11419,10682,1474015,1463723,-0.70%
일본,Kyoto-fu,Fukuchiyama-shi,743,607,79652,77306,-2.95%
일본,Kyoto-fu,Maizuru-shi,1036,724,88669,80336,-9.40%
일본,Kyoto-fu,Ayabe-shi,212,183,35836,31846,-11.13%
일본,Kyoto-fu,Uji-shi,1234,862,189609,179630,-5.26%
일본,Kyoto-fu,Miyazu-shi,356,336,19948,16758,-15.99%
일본,Kyoto-fu,Kameoka-shi,447,356,92399,86174,-6.74%
일본,Kyoto-fu,Joyo-shi,503,415,80037,74607,-6.78%
일본,Kyoto-fu,Muko-shi,188,146,54328,56859,4.66%
일본,Kyoto-fu,Nagaokakyo-shi,524,427,79844,80608,0.96%
일본,Kyoto-fu,Yawata-shi,180,148,74227,70433,-5.11%
일본,Kyoto-fu,Kyotanabe-shi,192,185,67910,73753,8.60%
일본,Kyoto-fu,Kyotango-shi,717,438,59038,50860,-13.85%
일본,Kyoto-fu,Nantan-shi,134,124,35214,31629,-10.18%
일본,Kyoto-fu,Kizugawa-shi,276,219,69761,77907,11.68%
일본,Kyoto-fu,Oyamazaki-cho,40,74,15121,15953,5.50%
일본,Kyoto-fu,Kumiyama-cho,146,122,15914,15250,-4.17%
일본,Kyoto-fu,Ide-cho,41,40,8447,7406,-12.32%
일본,Kyoto-fu,Ujitawara-cho,24,24,9711,8911,-8.24%
일본,Kyoto-fu,Kasagi-cho,13,14,1626,1144,-29.64%
일본,Kyoto-fu,Wazuka-cho,7,6,4482,3478,-22.40%
일본,Kyoto-fu,Seika-cho,76,66,35630,36198,1.59%
일본,Kyoto-fu,Minamiyamashiro-mura,13,9,3078,2391,-22.32%
일본,Kyoto-fu,Kyotamba-cho,84,53,15732,12907,-17.96%
일본,Kyoto-fu,Ine-cho,63,73,2410,1928,-20.00%
일본,Kyoto-fu,Yosano-cho,98,80,23454,20092,-14.33%
일본,Osaka-fu,Osaka-shi,28629,22839,2665314,2752412,3.27%
일본,Osaka-fu,Sakai-shi,7058,6429,841966,826161,-1.88%
일본,Osaka-fu,Kishiwada-shi,2450,2900,199234,190658,-4.30%
일본,Osaka-fu,Toyonaka-shi,1827,1480,389341,401558,3.14%
일본,Osaka-fu,Ikeda-shi,849,924,104229,104993,0.73%
일본,Osaka-fu,Suita-shi,1317,1189,355798,385567,8.37%
일본,Osaka-fu,Izumiotsu-shi,802,588,77548,74412,-4.04%
일본,Osaka-fu,Takatsuki-shi,1339,1091,357359,352698,-1.30%
일본,Osaka-fu,Kaizuka-shi,2757,2381,90519,84443,-6.71%
일본,Osaka-fu,Moriguchi-shi,983,686,146697,143096,-2.45%
일본,Osaka-fu,Hirakata-shi,1427,1135,407978,397289,-2.62%
일본,Osaka-fu,Ibaraki-shi,1190,960,274822,287730,4.70%
일본,Osaka-fu,Yao-shi,1336,1063,271460,264642,-2.51%
일본,Osaka-fu,Izumisano-shi,1671,1652,100801,100131,-0.66%
일본,Osaka-fu,Tondabayashi-shi,343,323,119576,108699,-9.10%
일본,Osaka-fu,Neyagawa-shi,1164,876,238204,229733,-3.56%
일본,Osaka-fu,Kawachinagano-shi,396,299,112490,101692,-9.60%
일본,Osaka-fu,Matsubara-shi,638,435,124594,117641,-5.58%
일본,Osaka-fu,Daito-shi,536,408,127534,119367,-6.40%
일본,Osaka-fu,Izumi-shi,1102,1344,184988,184495,-0.27%
일본,Osaka-fu,Minoh-shi,478,426,129895,136868,5.37%
일본,Osaka-fu,Kashiwara-shi,243,192,74773,68775,-8.02%
일본,Osaka-fu,Habikino-shi,393,308,117681,108736,-7.60%
일본,Osaka-fu,Kadoma-shi,1004,718,130282,119764,-8.07%
일본,Osaka-fu,Settsu-shi,390,308,83720,87456,4.46%
일본,Osaka-fu,Takaishi-shi,295,212,59572,55635,-6.61%
일본,Osaka-fu,Fujiidera-shi,451,368,66165,63688,-3.74%
일본,Osaka-fu,Higashiosaka-shi,2944,2143,509533,493940,-3.06%
일본,Osaka-fu,Sennan-shi,614,508,64403,60102,-6.68%
일본,Osaka-fu,Shijonawate-shi,255,227,57554,55177,-4.13%
일본,Osaka-fu,Katano-shi,211,171,77686,75033,-3.42%
일본,Osaka-fu,Osakasayama-shi,242,195,58227,58435,0.36%
일본,Osaka-fu,Hannan-shi,2583,2078,56646,51254,-9.52%
일본,Osaka-fu,Shimamoto-cho,64,58,28935,30927,6.88%
일본,Osaka-fu,Toyono-cho,20,21,21989,18279,-16.87%
일본,Osaka-fu,Nose-cho,36,29,11650,9079,-22.07%
일본,Osaka-fu,Tadaoka-cho,73,47,18149,16567,-8.72%
일본,Osaka-fu,Kumatori-cho,154,136,45069,43763,-2.90%
일본,Osaka-fu,Tajiri-cho,80,143,8085,8434,4.32%
일본,Osaka-fu,Misaki-cho,57,39,17504,14741,-15.78%
일본,Osaka-fu,Taishi-cho,19,23,14220,13009,-8.52%
일본,Osaka-fu,Kanan-cho,82,51,17040,15697,-7.88%
일본,Osaka-fu,Chihayaakasaka-mura,23,19,6015,4909,-18.39%
일본,Hyogo-ken,Kobe-shi,12391,9196,1544200,1525152,-1.23%
일본,Hyogo-ken,Himeji-shi,3847,3358,536270,530495,-1.08%
일본,Hyogo-ken,Amagasaki-shi,2949,2280,453748,459593,1.29%
일본,Hyogo-ken,Akashi-shi,1761,1482,290959,303601,4.34%
일본,Hyogo-ken,Nishinomiya-shi,2109,1867,482640,485587,0.61%
일본,Hyogo-ken,Sumoto-shi,372,272,47254,41236,-12.74%
일본,Hyogo-ken,Ashiya-shi,392,347,93238,93922,0.73%
일본,Hyogo-ken,Itami-shi,808,690,196127,198138,1.03%
일본,Hyogo-ken,Aioi-shi,182,131,31158,28355,-9.00%
일본,Hyogo-ken,Toyooka-shi,1002,783,85592,77489,-9.47%
일본,Hyogo-ken,Kakogawa-shi,1603,1174,266937,260878,-2.27%
일본,Hyogo-ken,Ako-shi,511,479,50523,45892,-9.17%
일본,Hyogo-ken,Nishiwaki-shi,261,206,42802,38673,-9.65%
일본,Hyogo-ken,Takarazuka-shi,815,586,225700,226432,0.32%
일본,Hyogo-ken,Miki-shi,507,412,81009,75294,-7.05%
일본,Hyogo-ken,Takasago-shi,727,465,93901,87722,-6.58%
일본,Hyogo-ken,Kawanishi-shi,520,429,156423,152321,-2.62%
일본,Hyogo-ken,Ono-shi,209,213,49680,47562,-4.26%
일본,Hyogo-ken,Sanda-shi,342,308,114216,109238,-4.36%
일본,Hyogo-ken,Kasai-shi,206,121,47993,42700,-11.03%
일본,Hyogo-ken,Tambasasayama-shi,288,342,43263,39611,-8.44%
일본,Hyogo-ken,Yabu-shi,201,145,26501,22129,-16.50%
일본,Hyogo-ken,Tamba-shi,410,280,67757,61471,-9.28%
일본,Hyogo-ken,Minamiawaji-shi,331,281,49834,44137,-11.43%
일본,Hyogo-ken,Asago-shi,185,186,32814,28989,-11.66%
일본,Hyogo-ken,Awaji-shi,333,290,46459,41967,-9.67%
일본,Hyogo-ken,Shiso-shi,187,140,40938,34819,-14.95%
일본,Hyogo-ken,Kato-shi,239,235,40181,40645,1.15%
일본,Hyogo-ken,Tatsuno-shi,354,284,80518,74316,-7.70%
일본,Hyogo-ken,Inagawa-cho,67,67,31739,29680,-6.49%
일본,Hyogo-ken,Taka-cho,68,60,23104,19261,-16.63%
일본,Hyogo-ken,Inami-cho,127,141,31026,30268,-2.44%
일본,Hyogo-ken,Harima-cho,148,119,33183,33604,1.27%
일본,Hyogo-ken,Ichikawa-cho,24,28,13288,11231,-15.48%
일본,Hyogo-ken,Fukusaki-cho,88,92,19830,19377,-2.28%
일본,Hyogo-ken,Kamikawa-cho,58,60,12289,10616,-13.61%
일본,Hyogo-ken,Taishi-cho,154,150,33438,33477,0.12%
일본,Hyogo-ken,Kamigori-cho,63,54,16636,13879,-16.57%
일본,Hyogo-ken,Sayo-cho,80,82,19265,15863,-17.66%
일본,Hyogo-ken,Kami-cho,269,201,19696,16064,-18.44%
일본,Hyogo-ken,Shinonsen-cho,122,103,16004,13318,-16.78%
일본,Nara-ken,Nara-shi,1906,1817,366591,354630,-3.26%
일본,Nara-ken,Yamatotakada-shi,244,178,68451,61744,-9.80%
일본,Nara-ken,Yamatokoriyama-shi,661,666,89023,83285,-6.45%
일본,Nara-ken,Tenri-shi,490,405,69178,63889,-7.65%
일본,Nara-ken,Kashihara-shi,576,581,125605,120922,-3.73%
일본,Nara-ken,Sakurai-shi,288,248,60146,54857,-8.79%
일본,Nara-ken,Gojo-shi,153,147,34460,27927,-18.96%
일본,Nara-ken,Gose-shi,76,63,30287,24096,-20.44%
일본,Nara-ken,Ikoma-shi,368,327,118113,116675,-1.22%
일본,Nara-ken,Kashiba-shi,249,280,75227,78113,3.84%
일본,Nara-ken,Katsuragi-shi,98,173,35859,36832,2.71%
일본,Nara-ken,Uda-shi,120,97,34227,28121,-17.84%
일본,Nara-ken,Yamazoe-mura,12,6,4107,3226,-21.45%
일본,Nara-ken,Heguri-cho,46,40,19727,18009,-8.71%
일본,Nara-ken,Sango-cho,40,39,23440,23219,-0.94%
일본,Nara-ken,Ikaruga-cho,74,80,27734,27587,-0.53%
일본,Nara-ken,Ando-cho,5,4,7929,7225,-8.88%
일본,Nara-ken,Kawanishi-cho,42,22,8653,8167,-5.62%
일본,Nara-ken,Miyake-cho,7,3,7440,6439,-13.45%
일본,Nara-ken,Tawaramoto-cho,88,84,32121,31177,-2.94%
일본,Nara-ken,Soni-mura,20,20,1895,1295,-31.66%
일본,Nara-ken,Mitsue-mura,4,4,2102,1479,-29.64%
일본,Nara-ken,Takatori-cho,16,10,7657,6729,-12.12%
일본,Nara-ken,Asuka-mura,37,30,5856,5179,-11.56%
일본,Nara-ken,Kammaki-cho,54,48,23728,21714,-8.49%
일본,Nara-ken,Oji-cho,116,116,22182,24043,8.39%
일본,Nara-ken,Koryo-cho,121,118,33070,33810,2.24%
일본,Nara-ken,Kawai-cho,52,66,18531,17018,-8.16%
일본,Nara-ken,Yoshino-cho,78,64,8642,6229,-27.92%
일본,Nara-ken,Oyodo-cho,75,51,19176,16728,-12.77%
일본,Nara-ken,Shimoichi-cho,8,7,7020,5037,-28.25%
일본,Nara-ken,Kurotaki-mura,5,5,840,623,-25.83%
일본,Nara-ken,Tenkawa-mura,75,68,1572,1176,-25.19%
일본,Nara-ken,Nosegawa-mura,8,6,524,357,-31.87%
일본,Nara-ken,Totsukawa-mura,48,44,4107,3061,-25.47%
일본,Nara-ken,Shimokitayama-mura,9,12,1039,753,-27.53%
일본,Nara-ken,Kamikitayama-mura,31,7,683,444,-34.99%
일본,Nara-ken,Kawakami-mura,27,14,1643,1156,-29.64%
일본,Nara-ken,Higashiyoshino-mura,12,13,2143,1502,-29.91%
일본,Wakayama-ken,Wakayama-shi,2372,2243,370364,356729,-3.68%
일본,Wakayama-ken,Kainan-shi,264,197,54783,48369,-11.71%
일본,Wakayama-ken,Hashimoto-shi,326,285,66361,60818,-8.35%
일본,Wakayama-ken,Arida-shi,185,147,30592,26538,-13.25%
일본,Wakayama-ken,Gobo-shi,275,251,26111,23481,-10.07%
일본,Wakayama-ken,Tanabe-shi,1249,816,79119,69870,-11.69%
일본,Wakayama-ken,Shingu-shi,423,392,31498,27171,-13.74%
일본,Wakayama-ken,Kinokawa-shi,250,232,65840,58816,-10.67%
일본,Wakayama-ken,Iwade-shi,210,202,52882,53967,2.05%
일본,Wakayama-ken,Kimino-cho,41,38,10391,8256,-20.55%
일본,Wakayama-ken,Katsuragi-cho,117,98,18230,15967,-12.41%
일본,Wakayama-ken,Kudoyama-cho,12,17,4963,3856,-22.31%
일본,Wakayama-ken,Koya-cho,48,46,3975,2970,-25.28%
일본,Wakayama-ken,Yuasa-cho,199,149,13210,11122,-15.81%
일본,Wakayama-ken,Hirogawa-cho,23,15,7714,6781,-12.09%
일본,Wakayama-ken,Aridagawa-cho,173,190,27162,25258,-7.01%
일본,Wakayama-ken,Mihama-cho,45,46,8077,6867,-14.98%
일본,Wakayama-ken,Hidaka-cho,36,30,7432,7673,3.24%
일본,Wakayama-ken,Yura-cho,62,57,6508,5364,-17.58%
일본,Wakayama-ken,Inami-cho,36,31,8606,7720,-10.30%
일본,Wakayama-ken,Minabe-cho,109,104,13470,11818,-12.26%
일본,Wakayama-ken,Hidakagawa-cho,49,47,10509,9219,-12.28%
일본,Wakayama-ken,Shirahama-cho,369,151,22696,20262,-10.72%
일본,Wakayama-ken,Kamitonda-cho,75,75,14807,15236,2.90%
일본,Wakayama-ken,Susami-cho,46,35,4730,3685,-22.09%
일본,Wakayama-ken,Nachikatsuura-cho,306,249,17080,14137,-17.23%
일본,Wakayama-ken,Taiji-cho,346,296,3250,2791,-14.12%
일본,Wakayama-ken,Kozagawa-cho,17,20,3103,2480,-20.08%
일본,Wakayama-ken,Kitayama-mura,8,4,486,404,-16.87%
일본,Wakayama-ken,Kushimoto-cho,647,471,18249,14959,-18.03%
일본,Tottori-ken,Tottori-shi,1189,1045,197449,188465,-4.55%
일본,Tottori-ken,Yonago-shi,1011,832,148271,147317,-0.64%
일본,Tottori-ken,Kurayoshi-shi,505,592,50720,46485,-8.35%
일본,Tottori-ken,Sakaiminato-shi,172,162,35259,32740,-7.14%
일본,Tottori-ken,Iwami-cho,88,70,12362,10799,-12.64%
일본,Tottori-ken,Wakasa-cho,16,13,3873,2864,-26.05%
일본,Tottori-ken,Chizu-cho,21,22,7718,6427,-16.73%
일본,Tottori-ken,Yazu-cho,33,30,18427,15937,-13.51%
일본,Tottori-ken,Misasa-cho,61,42,7015,6060,-13.61%
일본,Tottori-ken,Yurihama-cho,66,57,17029,16055,-5.72%
일본,Tottori-ken,Kotoura-cho,74,60,18531,16365,-11.69%
일본,Tottori-ken,Hokuei-cho,25,24,15442,14228,-7.86%
일본,Tottori-ken,Hiezu-son,32,29,3339,3501,4.85%
일본,Tottori-ken,Daisen-cho,78,66,17491,15370,-12.13%
일본,Tottori-ken,Nambu-cho,19,21,11536,10323,-10.51%
일본,Tottori-ken,Hoki-cho,45,39,11621,10696,-7.96%
일본,Tottori-ken,Nichinan-cho,22,18,5460,4196,-23.15%
일본,Tottori-ken,Hino-cho,18,16,3745,2907,-22.38%
일본,Tottori-ken,Kofu-cho,9,9,3379,2672,-20.92%
일본,Shimane-ken,Matsue-shi,1310,1066,208613,203616,-2.40%
일본,Shimane-ken,Hamada-shi,427,357,61713,54592,-11.54%
일본,Shimane-ken,Izumo-shi,1178,1056,171485,172775,0.75%
일본,Shimane-ken,Masuda-shi,329,270,50015,45003,-10.02%
일본,Shimane-ken,Oda-shi,223,179,37996,32846,-13.55%
일본,Shimane-ken,Yasugi-shi,239,191,41836,37062,-11.41%
일본,Shimane-ken,Gotsu-shi,114,127,25697,22959,-10.65%
일본,Shimane-ken,Unnan-shi,139,103,41917,36007,-14.10%
일본,Shimane-ken,Okuizumo-cho,65,65,14456,11849,-18.03%
일본,Shimane-ken,Iinan-cho,33,26,5534,4577,-17.29%
일본,Shimane-ken,Kawamoto-machi,18,22,3900,3248,-16.72%
일본,Shimane-ken,Misato-cho,19,12,5351,4355,-18.61%
일본,Shimane-ken,Onan-cho,54,57,11959,10163,-15.02%
일본,Shimane-ken,Tsuwano-cho,61,50,8427,6875,-18.42%
일본,Shimane-ken,Yoshika-cho,34,27,6810,6077,-10.76%
일본,Shimane-ken,Ama-cho,67,21,2374,2267,-4.51%
일본,Shimane-ken,Nishinoshima-cho,39,34,3136,2788,-11.10%
일본,Shimane-ken,Chibu-mura,11,2,657,634,-3.50%
일본,Shimane-ken,Okinoshima-cho,222,205,15521,13433,-13.45%
일본,Okayama-ken,Okayama-shi,3871,3603,709584,724691,2.13%
일본,Okayama-ken,Kurashiki-shi,2089,1794,475513,474592,-0.19%
일본,Okayama-ken,Tsuyama-shi,609,499,106788,99937,-6.42%
일본,Okayama-ken,Tamano-shi,250,154,64588,56531,-12.47%
일본,Okayama-ken,Kasaoka-shi,265,234,54225,46088,-15.01%
일본,Okayama-ken,Ibara-shi,153,123,43927,38384,-12.62%
일본,Okayama-ken,Soja-shi,182,189,66201,69030,4.27%
일본,Okayama-ken,Takahashi-shi,171,133,34963,29072,-16.85%
일본,Okayama-ken,Niimi-shi,148,113,33870,28079,-17.10%
일본,Okayama-ken,Bizen-shi,486,415,37839,32320,-14.59%
일본,Okayama-ken,Setouchi-shi,306,274,37852,36048,-4.77%
일본,Okayama-ken,Akaiwa-shi,104,100,43458,42661,-1.83%
